HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_DATE,HPO,APO,HGLW,AGLW,HLGR,ALGR,HLH2HR,ALH2HR,HTFR,ATFR,HSWR,ASWR,HSPS,ASPS,HSPL,ASPL
Oklahoma City Thunder,Golden State Warriors,2019-10-27,0.004,0.0952,2,1,0.4,0.5,0.3,0.7,0.5,0.7,0.0,0.0,90.0,122.0,98.5,141.0
Memphis Grizzlies,Brooklyn Nets,2019-10-27,0.001,0.0179,2,2,0.3,0.5,0.6,0.4,0.6,0.5,0.0,0.5,101.5,119.5,115.0,118.0
Minnesota Timberwolves,Miami Heat,2019-10-27,0.002,0.0164,2,2,0.5,0.5,0.5,0.5,0.4,0.5,1.0,1.0,124.0,125.5,112.5,113.5
Dallas Mavericks,Portland Trail Blazers,2019-10-27,0.0094,0.0278,2,2,0.6,0.3,0.5,0.5,0.4,0.5,1.0,0.5,115.5,111.0,108.0,110.0
Los Angeles Lakers,Charlotte Hornets,2019-10-27,0.1818,0.0005,2,2,0.5,0.5,0.4,0.6,0.5,0.5,0.5,0.5,98.5,112.5,99.0,123.0
