HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_DATE,HPO,APO,HGLW,AGLW,HLGR,ALGR,HLH2HR,ALH2HR,HTFR,ATFR,HSWR,ASWR,HSPS,ASPS,HSPL,ASPL
Cleveland Cavaliers,Miami Heat,2019-11-14,0.0007,0.0164,3,3,0.4,0.7,0.2,0.8,0.4,0.3,0.4,0.7,106.1,111.7,107.0,105.7
New Orleans Pelicans,LA Clippers,2019-11-14,0.0079,0.1905,3,3,0.2,0.6,0.6,0.4,0.2,0.4,0.2,0.636,117.0,110.2,122.4,106.5
Milwaukee Bucks,Chicago Bulls,2019-11-14,0.1538,0.0023,2,2,0.7,0.4,0.7,0.3,0.7,0.3,0.7,0.364,119.9,106.7,111.8,109.3
New York Knicks,Dallas Mavericks,2019-11-14,0.001,0.0094,3,3,0.2,0.6,0.4,0.6,0.3,0.7,0.182,0.6,99.5,115.3,110.3,112.3
Phoenix Suns,Atlanta Hawks,2019-11-14,0.002,0.004,3,3,0.6,0.4,0.3,0.7,0.6,0.3,0.6,0.4,116.6,106.5,110.4,110.1
Denver Nuggets,Brooklyn Nets,2019-11-14,0.0476,0.0179,3,3,0.7,0.4,0.3,0.7,0.6,0.4,0.7,0.4,105.1,119.2,102.8,121.4
