HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_DATE,HPO,APO,HGLW,AGLW,HLGR,ALGR,HLH2HR,ALH2HR,HTFR,ATFR,HSWR,ASWR,HSPS,ASPS,HSPL,ASPL
Detroit Pistons,New York Knicks,2019-11-06,0.004,0.001,4,3,0.3,0.3,0.8,0.2,0.4,0.1,0.375,0.14300000000000002,107.1,99.6,112.4,108.7
Indiana Pacers,Washington Wizards,2019-11-06,0.0196,0.0008,4,3,0.3,0.2,0.4,0.6,0.4,0.3,0.429,0.33299999999999996,107.3,116.8,106.4,117.7
Houston Rockets,Golden State Warriors,2019-11-06,0.125,0.0952,4,4,0.5,0.3,0.5,0.5,0.8,0.6,0.5710000000000001,0.28600000000000003,119.3,111.7,123.1,120.4
Atlanta Hawks,Chicago Bulls,2019-11-06,0.004,0.0023,2,4,0.4,0.2,0.4,0.6,0.6,0.3,0.5,0.25,104.2,105.9,103.7,111.3
Toronto Raptors,Sacramento Kings,2019-11-06,0.0179,0.0066,2,3,0.7,0.2,0.6,0.4,0.8,0.3,0.667,0.28600000000000003,113.0,101.1,106.8,110.1
Memphis Grizzlies,Minnesota Timberwolves,2019-11-06,0.001,0.002,2,3,0.3,0.5,0.6,0.4,0.4,0.5,0.16699999999999998,0.667,105.5,116.0,117.3,115.7
Dallas Mavericks,Orlando Magic,2019-11-06,0.0094,0.005,2,4,0.6,0.2,0.6,0.4,0.4,0.4,0.667,0.28600000000000003,116.7,93.6,112.2,98.7
Utah Jazz,Philadelphia 76ers,2019-11-06,0.0714,0.1143,3,3,0.5,0.6,0.6,0.4,0.9,0.6,0.5710000000000001,0.833,100.0,114.0,95.6,107.3
LA Clippers,Milwaukee Bucks,2019-11-06,0.1905,0.1538,3,4,0.6,0.5,0.625,0.4,0.5,0.6,0.7140000000000001,0.7140000000000001,112.9,121.3,107.3,110.3
