HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_DATE,HPO,APO,HGLW,AGLW,HLGR,ALGR,HLH2HR,ALH2HR,HTFR,ATFR,HSWR,ASWR,HSPS,ASPS,HSPL,ASPL
Miami Heat,Atlanta Hawks,2019-10-29,0.0164,0.004,3,3,0.4,0.4,0.6,0.4,0.6,0.3,0.667,0.667,120.0,107.7,114.3,101.3
Denver Nuggets,Dallas Mavericks,2019-10-29,0.0476,0.0094,3,3,0.6,0.6,0.8,0.2,0.7,0.4,1.0,0.667,105.7,116.7,100.3,112.3
Los Angeles Lakers,Memphis Grizzlies,2019-10-29,0.1818,0.001,3,3,0.6,0.4,0.5,0.5,0.6,0.2,0.667,0.33299999999999996,105.7,112.3,99.7,121.0
