HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_DATE,HPO,APO,HGLW,AGLW,HLGR,ALGR,HLH2HR,ALH2HR,HTFR,ATFR,HSWR,ASWR,HSPS,ASPS,HSPL,ASPL
Detroit Pistons,Minnesota Timberwolves,2019-11-11,0.004,0.002,3,4,0.4,0.5,0.8,0.2,0.4,0.5,0.4,0.556,108.5,115.6,111.3,116.7
Boston Celtics,Dallas Mavericks,2019-11-11,0.0333,0.0094,3,3,0.7,0.6,0.5,0.5,0.7,0.7,0.875,0.667,113.1,116.3,103.8,111.9
San Antonio Spurs,Memphis Grizzlies,2019-11-11,0.0164,0.001,3,4,0.5,0.3,0.8,0.2,0.7,0.2,0.556,0.222,112.6,108.7,112.7,120.1
New Orleans Pelicans,Houston Rockets,2019-11-11,0.0079,0.125,3,3,0.2,0.6,0.3,0.7,0.2,0.4,0.222,0.667,117.1,120.1,122.4,118.7
LA Clippers,Toronto Raptors,2019-11-11,0.1905,0.0179,2,3,0.6,0.8,0.375,0.7,0.6,0.7,0.667,0.778,113.4,115.2,109.0,107.7
Golden State Warriors,Utah Jazz,2019-11-11,0.0952,0.0714,4,2,0.2,0.6,0.6,0.4,0.3,0.2,0.2,0.667,112.1,101.0,121.1,97.0
