HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_DATE,HPO,APO,HGLW,AGLW,HLGR,ALGR,HLH2HR,ALH2HR,HTFR,ATFR,HSWR,ASWR,HSPS,ASPS,HSPL,ASPL
Atlanta Hawks,Miami Heat,2019-10-31,0.004,0.0164,4,3,0.4,0.4,0.4,0.6,0.6,0.4,0.5,0.75,105.0,118.0,104.0,110.0
New Orleans Pelicans,Denver Nuggets,2019-10-31,0.0079,0.0476,3,3,0.2,0.5,0.4,0.6,0.1,0.4,0.0,0.75,121.0,105.8,128.3,102.5
LA Clippers,San Antonio Spurs,2019-10-31,0.1905,0.0164,4,2,0.5,0.6,0.5,0.5,0.5,0.4,0.6,1.0,116.4,119.0,112.0,114.3
