Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,1,2,.333,—,2,1,101.7,97.3
New York Knicks,1,2,.333,—,1,2,88.7,98.3
Toronto Raptors,1,2,.333,—,1,2,91.7,95.0
Boston Celtics,1,3,.250,0.5,1,3,96.3,100.8
New Jersey Nets,1,3,.250,0.5,0,4,84.0,97.3
Indiana Pacers,3,0,1.000,—,2,1,93.0,85.0
Chicago Bulls,3,1,.750,0.5,3,1,100.3,96.3
Milwaukee Bucks,2,1,.667,1.0,2,1,98.3,90.7
Cleveland Cavaliers,1,2,.333,2.0,2,1,97.3,97.0
Detroit Pistons,0,3,.000,3.0,0,3,84.3,97.3
Miami Heat,4,0,1.000,—,3,1,104.8,99.3
Atlanta Hawks,3,0,1.000,0.5,3,0,104.0,83.7
Orlando Magic,3,1,.750,1.0,3,1,96.8,87.3
Charlotte Bobcats,1,2,.333,2.5,1,2,90.0,97.0
Washington Wizards,0,3,.000,3.5,0,3,82.7,97.7
Oklahoma City Thunder,4,0,1.000,—,3,1,100.8,96.5
Portland Trail Blazers,3,0,1.000,0.5,3,0,106.3,94.7
Denver Nuggets,2,1,.667,1.5,2,1,111.3,101.3
Utah Jazz,1,2,.333,2.5,0,3,91.0,104.0
Minnesota Timberwolves,0,3,.000,3.5,1,2,98.7,101.7
Golden State Warriors,2,1,.667,—,2,1,92.3,91.3
Los Angeles Lakers,2,2,.500,0.5,3,1,93.3,85.3
Los Angeles Clippers,1,2,.333,1.0,1,2,98.7,105.0
Phoenix Suns,1,2,.333,1.0,1,2,86.7,88.7
Sacramento Kings,1,2,.333,1.0,1,2,92.3,100.0
San Antonio Spurs,2,1,.667,—,2,1,98.3,92.3
New Orleans Hornets,2,1,.667,—,2,1,86.7,85.0
Memphis Grizzlies,1,2,.333,1.0,2,1,96.7,95.3
Houston Rockets,1,2,.333,1.0,1,2,97.7,100.7
Dallas Mavericks,1,3,.250,1.5,1,3,97.0,102.5
