Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,36,30,.545,—,34,32,99.3,98.9
New Jersey Nets,30,36,.455,6.0,30,36,97.2,98.7
New York Knicks,29,36,.446,6.5,28,37,99.3,101.4
Philadelphia 76ers,26,40,.394,10.0,26,40,95.1,98.1
Boston Celtics,19,46,.292,16.5,25,40,96.8,100.1
Detroit Pistons,42,22,.656,—,42,22,96.2,92.0
Cleveland Cavaliers,40,25,.615,2.5,41,24,96.8,93.4
Chicago Bulls,39,28,.582,4.5,44,23,98.7,94.3
Indiana Pacers,29,35,.453,13.0,27,37,95.7,98.1
Milwaukee Bucks,24,41,.369,18.5,26,39,100.0,103.1
Miami Heat,36,29,.554,—,32,33,96.3,96.6
Washington Wizards,35,28,.556,—,32,31,104.9,104.7
Orlando Magic,30,36,.455,6.5,32,34,94.0,94.6
Atlanta Hawks,26,40,.394,10.5,22,44,93.2,97.8
Charlotte Bobcats,24,42,.364,12.5,21,45,96.0,101.4
Utah Jazz,43,22,.662,—,42,23,102.0,97.9
Denver Nuggets,32,31,.508,10.0,34,29,104.8,103.5
Minnesota Timberwolves,28,36,.438,14.5,27,37,96.2,98.4
Portland Trail Blazers,26,39,.400,17.0,25,40,94.7,98.1
Seattle SuperSonics,25,39,.391,17.5,27,37,99.6,101.8
Phoenix Suns,50,15,.769,—,47,18,110.2,102.8
Los Angeles Lakers,34,32,.515,16.5,32,34,102.5,102.8
Golden State Warriors,31,36,.463,20.0,30,37,104.9,106.6
Los Angeles Clippers,30,35,.462,20.0,28,37,94.7,96.4
Sacramento Kings,28,37,.431,22.0,31,34,101.0,101.8
Dallas Mavericks,53,11,.828,—,49,15,101.0,93.0
San Antonio Spurs,46,19,.708,7.5,50,15,98.1,89.7
Houston Rockets,41,25,.621,13.0,44,22,96.3,91.4
New Orleans/Oklahoma City Hornets,29,36,.446,24.5,27,38,93.5,95.8
Memphis Grizzlies,16,50,.242,38.0,22,44,100.9,106.2
