Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,20,9,.690,—,23,6,95.9,86.8
Boston Celtics,15,12,.556,4.0,17,10,90.2,86.7
New York Knicks,14,15,.483,6.0,16,13,95.3,94.4
Toronto Raptors,9,21,.300,11.5,9,21,88.2,93.6
New Jersey Nets,8,21,.276,12.0,7,22,92.3,100.0
Chicago Bulls,24,7,.774,—,25,6,97.8,88.0
Indiana Pacers,17,11,.607,5.5,16,12,94.5,92.8
Milwaukee Bucks,12,16,.429,10.5,12,16,95.5,97.1
Cleveland Cavaliers,10,16,.385,11.5,10,16,94.0,97.6
Detroit Pistons,8,22,.267,15.5,7,23,87.4,95.8
Miami Heat,23,7,.767,—,23,7,103.5,94.9
Atlanta Hawks,18,11,.621,4.5,18,11,94.9,91.5
Orlando Magic,18,11,.621,4.5,16,13,93.2,91.5
Washington Wizards,7,22,.241,15.5,7,22,91.5,99.7
Charlotte Bobcats,3,25,.107,19.0,3,25,86.4,100.8
Oklahoma City Thunder,22,6,.786,—,19,9,101.5,96.0
Denver Nuggets,17,12,.586,5.5,19,10,104.1,99.9
Portland Trail Blazers,15,14,.517,7.5,19,10,98.5,93.9
Utah Jazz,14,14,.500,8.0,13,15,95.6,97.1
Minnesota Timberwolves,13,16,.448,9.5,15,14,96.0,95.6
Los Angeles Clippers,17,9,.654,—,15,11,98.4,96.0
Los Angeles Lakers,17,12,.586,1.5,17,12,92.5,90.4
Phoenix Suns,12,17,.414,6.5,11,18,93.4,96.7
Golden State Warriors,11,14,.440,5.5,12,13,99.4,100.5
Sacramento Kings,10,18,.357,8.0,6,22,92.9,101.3
San Antonio Spurs,20,9,.690,—,19,10,98.0,93.3
Dallas Mavericks,18,11,.621,2.0,18,11,94.7,91.6
Houston Rockets,16,13,.552,4.0,16,13,97.6,96.2
Memphis Grizzlies,15,14,.517,5.0,16,13,92.5,91.6
New Orleans Hornets,5,23,.179,14.5,8,20,87.1,92.9
