Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,32,28,.533,—,29,31,93.9,94.2
Philadelphia 76ers,30,31,.492,2.5,28,33,100.4,101.8
Boston Celtics,26,36,.419,7.0,27,35,98.4,100.0
Toronto Raptors,21,41,.339,12.0,26,36,100.5,103.0
New York Knicks,17,43,.283,15.0,18,42,95.5,101.5
Detroit Pistons,49,11,.817,—,46,14,97.4,89.7
Cleveland Cavaliers,36,27,.571,14.5,36,27,97.1,95.2
Indiana Pacers,31,28,.525,17.5,35,24,93.8,91.3
Milwaukee Bucks,30,31,.492,19.5,27,34,96.5,98.0
Chicago Bulls,27,35,.435,23.0,30,32,97.2,97.7
Miami Heat,40,21,.656,—,39,22,100.9,96.8
Washington Wizards,30,30,.500,9.5,33,27,101.0,99.6
Orlando Magic,21,40,.344,19.0,24,37,93.2,96.2
Atlanta Hawks,20,39,.339,19.0,19,40,96.7,101.9
Charlotte Bobcats,17,45,.274,23.5,21,41,95.3,100.0
Denver Nuggets,35,28,.556,—,33,30,100.5,99.6
Utah Jazz,30,31,.492,4.0,23,38,90.5,93.7
Minnesota Timberwolves,26,35,.426,8.0,28,33,91.9,92.8
Seattle SuperSonics,24,38,.387,10.5,22,40,101.4,105.9
Portland Trail Blazers,19,42,.311,15.0,13,48,88.8,97.2
Phoenix Suns,42,18,.700,—,43,17,107.9,101.1
Los Angeles Clippers,35,25,.583,7.0,35,25,97.1,94.9
Los Angeles Lakers,33,30,.524,10.5,36,27,98.8,97.0
Sacramento Kings,31,31,.500,12.0,34,28,99.6,98.4
Golden State Warriors,26,36,.419,17.0,28,34,98.7,99.9
Dallas Mavericks,48,13,.787,—,45,16,100.1,93.1
San Antonio Spurs,48,14,.774,0.5,46,16,95.4,88.4
Memphis Grizzlies,34,28,.548,14.5,36,26,91.0,88.9
New Orleans/Oklahoma City Hornets,31,30,.508,17.0,28,33,92.3,93.5
Houston Rockets,29,33,.468,19.5,30,32,91.1,91.7
