Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,50,16,.758,—,50,16,117.5,108.2
Toronto Raptors,47,19,.712,3.0,44,22,114.1,108.8
Indiana Pacers,42,24,.636,8.0,43,23,108.5,103.9
Philadelphia 76ers,41,25,.621,9.0,39,27,115.0,112.0
Boston Celtics,41,26,.612,9.5,45,22,112.3,106.6
Brooklyn Nets,35,33,.515,16.0,33,35,112.0,112.3
Detroit Pistons,33,31,.516,16.0,32,32,107.8,107.8
Miami Heat,31,34,.477,18.5,32,33,106.1,106.3
Orlando Magic,31,36,.463,19.5,32,35,105.9,106.8
Charlotte Hornets,30,36,.455,20.0,31,35,110.8,111.7
Washington Wizards,27,39,.409,23.0,28,38,114.5,117.2
Atlanta Hawks,22,45,.328,28.5,21,46,112.1,118.8
Chicago Bulls,19,48,.284,31.5,18,49,104.9,112.4
Cleveland Cavaliers,16,50,.242,34.0,15,51,103.7,113.5
New York Knicks,13,53,.197,37.0,17,49,105.7,114.0
Golden State Warriors,45,20,.692,—,44,21,118.3,112.3
Denver Nuggets,43,22,.662,2.0,42,23,112.0,107.3
Houston Rockets,40,25,.615,5.0,38,27,113.2,110.5
Oklahoma City Thunder,40,26,.606,5.5,41,25,115.4,111.5
Portland Trail Blazers,40,26,.606,5.5,40,26,113.9,110.6
Los Angeles Clippers,38,29,.567,8.0,35,32,114.2,113.4
Utah Jazz,37,28,.569,8.0,39,26,110.2,106.9
San Antonio Spurs,37,29,.561,8.5,35,31,111.9,111.0
Sacramento Kings,33,32,.508,12.0,30,35,113.6,114.7
Minnesota Timberwolves,31,35,.470,14.5,33,33,113.2,113.4
Los Angeles Lakers,30,36,.455,15.5,29,37,112.0,114.0
New Orleans Pelicans,30,38,.441,16.5,35,33,115.6,115.2
Dallas Mavericks,27,38,.415,18.0,29,36,108.1,109.8
Memphis Grizzlies,27,40,.403,19.0,28,39,101.6,103.8
Phoenix Suns,15,52,.224,31.0,16,51,106.9,116.0
