Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,30,14,.682,—,29,15,96.3,91.8
Boston Celtics,26,20,.565,5.0,26,20,95.9,94.2
Orlando Magic,24,23,.511,7.5,28,19,99.9,97.4
Washington Wizards,23,21,.523,7.0,21,23,91.3,92.1
Philadelphia 76ers,23,22,.511,7.5,25,20,90.1,88.6
New York Knicks,18,26,.409,12.0,17,27,90.0,93.3
Miami Heat,17,28,.378,13.5,17,28,85.9,88.9
Milwaukee Bucks,27,17,.614,—,24,20,98.6,97.3
Toronto Raptors,27,19,.587,1.0,24,22,92.9,92.2
Indiana Pacers,25,23,.521,4.0,24,24,96.2,96.2
Detroit Pistons,23,21,.523,4.0,24,20,93.7,92.4
Charlotte Hornets,22,23,.489,5.5,21,24,93.6,94.2
Cleveland Cavaliers,14,31,.311,13.5,15,30,92.3,96.8
Atlanta Hawks,14,32,.304,14.0,12,34,93.7,101.0
Chicago Bulls,9,35,.205,18.0,9,35,85.3,94.3
Dallas Mavericks,33,13,.717,—,29,17,104.2,100.2
Minnesota Timberwolves,32,14,.696,1.0,31,15,101.0,96.0
San Antonio Spurs,29,16,.644,3.5,30,15,97.0,92.1
Utah Jazz,24,22,.522,9.0,24,22,96.1,95.7
Houston Rockets,15,32,.319,18.5,17,30,92.0,96.0
Denver Nuggets,13,31,.295,19.0,14,30,93.0,98.3
Memphis Grizzlies,13,33,.283,20.0,11,35,90.9,98.5
Sacramento Kings,35,10,.778,—,34,11,104.7,96.4
Los Angeles Lakers,32,12,.727,2.5,35,9,101.7,92.4
Portland Trail Blazers,24,20,.545,10.5,26,18,95.5,93.2
Los Angeles Clippers,24,23,.511,12.0,24,23,96.2,96.2
Seattle SuperSonics,23,22,.511,12.0,24,21,97.5,96.4
Phoenix Suns,23,23,.500,12.5,24,22,98.2,97.4
Golden State Warriors,14,30,.318,20.5,15,29,95.1,99.4
