Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,52,29,.642,—,47,34,108.0,105.5
Cleveland Cavaliers,51,30,.630,1.0,49,32,110.7,107.3
Toronto Raptors,50,31,.617,2.0,51,30,107.0,102.9
Washington Wizards,49,32,.605,3.0,46,35,109.3,107.3
Atlanta Hawks,43,38,.531,9.0,39,42,103.4,104.0
Milwaukee Bucks,42,39,.519,10.0,41,40,103.7,103.7
Indiana Pacers,41,40,.506,11.0,39,42,105.1,105.6
Chicago Bulls,40,41,.494,12.0,40,41,102.8,102.8
Miami Heat,40,41,.494,12.0,43,38,103.1,102.1
Detroit Pistons,37,44,.457,15.0,37,44,101.2,102.3
Charlotte Hornets,36,46,.439,16.5,42,40,104.9,104.7
New York Knicks,30,51,.370,22.0,31,50,104.2,108.0
Philadelphia 76ers,28,53,.346,24.0,26,55,102.3,108.1
Orlando Magic,28,53,.346,24.0,23,58,100.9,107.6
Brooklyn Nets,20,61,.247,32.0,25,56,106.2,112.5
Golden State Warriors,66,15,.815,—,66,15,116.0,104.4
San Antonio Spurs,61,20,.753,5.0,59,22,105.4,98.1
Houston Rockets,54,27,.667,12.0,54,27,115.2,109.5
Utah Jazz,50,31,.617,16.0,52,29,100.7,96.8
Los Angeles Clippers,50,31,.617,16.0,51,30,108.6,104.5
Oklahoma City Thunder,47,34,.580,19.0,43,38,106.6,105.8
Memphis Grizzlies,43,38,.531,23.0,42,39,100.6,100.0
Portland Trail Blazers,41,40,.506,25.0,39,42,108.0,108.5
Denver Nuggets,39,42,.481,27.0,42,39,111.7,111.3
New Orleans Pelicans,33,48,.407,33.0,35,46,104.4,106.5
Dallas Mavericks,32,49,.395,34.0,32,49,97.9,100.9
Sacramento Kings,32,49,.395,34.0,31,50,102.9,106.6
Minnesota Timberwolves,31,50,.383,35.0,38,43,105.4,106.5
Los Angeles Lakers,26,55,.321,40.0,24,57,104.7,111.5
Phoenix Suns,24,58,.293,42.5,27,55,107.7,113.3
