Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,37,23,.617,—,36,24,95.6,92.7
New York Knicks,36,23,.610,0.5,33,26,91.9,90.3
Philadelphia 76ers,33,25,.569,3.0,32,26,94.4,93.1
Orlando Magic,28,32,.467,9.0,29,31,101.2,101.5
Boston Celtics,24,35,.407,12.5,24,35,97.4,99.9
New Jersey Nets,24,36,.400,13.0,27,33,96.7,97.9
Washington Wizards,19,42,.311,18.5,22,39,95.5,99.5
Indiana Pacers,41,19,.683,—,41,19,101.7,96.3
Toronto Raptors,34,25,.576,6.5,31,28,98.8,98.0
Charlotte Hornets,33,27,.550,8.0,34,26,98.3,96.4
Milwaukee Bucks,29,31,.483,12.0,29,31,102.1,102.4
Detroit Pistons,28,30,.483,12.0,30,28,103.4,103.0
Cleveland Cavaliers,25,35,.417,16.0,23,37,97.6,101.0
Atlanta Hawks,23,36,.390,17.5,24,35,96.1,98.7
Chicago Bulls,13,46,.220,27.5,12,47,85.5,94.4
Utah Jazz,39,20,.661,—,38,21,96.2,92.1
San Antonio Spurs,38,22,.633,1.5,43,17,96.1,90.1
Minnesota Timberwolves,35,25,.583,4.5,34,26,97.6,95.6
Denver Nuggets,26,33,.441,13.0,25,34,98.2,100.2
Dallas Mavericks,24,36,.400,15.5,26,34,101.1,103.2
Houston Rockets,24,36,.400,15.5,26,34,98.4,100.2
Vancouver Grizzlies,18,42,.300,21.5,19,41,93.7,98.8
Los Angeles Lakers,50,11,.820,—,49,12,99.9,90.6
Portland Trail Blazers,46,13,.780,3.0,44,15,97.4,90.0
Phoenix Suns,39,21,.650,10.5,41,19,98.9,93.6
Seattle SuperSonics,37,25,.597,13.5,33,29,97.7,96.7
Sacramento Kings,34,25,.576,15.0,35,24,105.9,102.9
Golden State Warriors,16,43,.271,33.0,16,43,96.0,103.2
Los Angeles Clippers,12,48,.200,37.5,10,50,90.8,102.2
