Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,29,28,.509,—,30,27,101.0,100.2
Philadelphia 76ers,27,29,.482,1.5,25,31,98.4,100.1
New Jersey Nets,25,32,.439,4.0,21,36,90.2,93.7
Toronto Raptors,24,32,.429,4.5,25,31,99.6,100.9
New York Knicks,24,33,.421,5.0,23,34,96.7,99.4
Detroit Pistons,36,19,.655,—,36,19,92.5,88.3
Cleveland Cavaliers,31,24,.564,5.0,33,22,97.7,95.0
Chicago Bulls,29,25,.537,6.5,27,27,93.7,93.9
Indiana Pacers,28,28,.500,8.5,27,29,92.6,93.2
Milwaukee Bucks,23,32,.418,13.0,24,31,97.1,98.9
Miami Heat,42,16,.724,—,40,18,102.2,96.6
Washington Wizards,31,24,.564,9.5,27,28,101.3,101.3
Orlando Magic,28,27,.509,12.5,25,30,99.6,100.7
Charlotte Bobcats,12,42,.222,28.0,16,38,93.2,99.1
Atlanta Hawks,10,46,.179,31.0,11,45,90.8,100.1
Seattle SuperSonics,39,16,.709,—,35,20,100.8,96.6
Denver Nuggets,28,29,.491,12.0,27,30,95.4,96.2
Minnesota Timberwolves,28,29,.491,12.0,30,27,96.1,95.4
Portland Trail Blazers,22,33,.400,17.0,22,33,92.3,95.0
Utah Jazz,19,37,.339,20.5,21,35,95.4,98.9
Phoenix Suns,43,14,.754,—,42,15,110.6,103.0
Sacramento Kings,36,22,.621,7.5,34,24,102.9,100.6
Los Angeles Lakers,28,27,.509,14.0,26,29,98.0,99.0
Los Angeles Clippers,25,32,.439,18.0,27,30,95.1,95.7
Golden State Warriors,16,40,.286,26.5,18,38,95.1,100.2
San Antonio Spurs,43,13,.768,—,47,9,96.8,86.3
Dallas Mavericks,38,17,.691,4.5,38,17,103.1,97.7
Houston Rockets,33,24,.579,10.5,33,24,93.9,91.9
Memphis Grizzlies,32,25,.561,11.5,35,22,93.9,91.1
New Orleans Hornets,11,45,.196,32.0,13,43,87.8,95.4
