Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,46,15,.754,—,44,17,98.2,91.6
New York Knicks,33,29,.532,13.5,33,29,106.5,105.4
Philadelphia 76ers,33,30,.524,14.0,36,27,99.3,97.2
New Jersey Nets,19,43,.306,27.5,19,43,94.0,99.9
Toronto Raptors,17,46,.270,30.0,19,44,99.4,105.5
Chicago Bulls,44,18,.710,—,44,18,97.5,91.5
Indiana Pacers,27,36,.429,17.5,29,34,99.7,100.7
Milwaukee Bucks,24,38,.387,20.0,28,34,91.3,92.6
Detroit Pistons,23,41,.359,22.0,23,41,95.8,99.7
Cleveland Cavaliers,12,51,.190,32.5,13,50,95.8,105.8
Miami Heat,43,21,.672,—,46,18,101.5,95.0
Orlando Magic,40,24,.625,3.0,44,20,99.7,94.1
Atlanta Hawks,37,27,.578,6.0,33,31,95.7,95.4
Charlotte Bobcats,26,37,.413,16.5,24,39,93.4,96.9
Washington Wizards,16,47,.254,26.5,17,46,96.5,103.7
Oklahoma City Thunder,39,23,.629,—,36,26,104.7,102.4
Denver Nuggets,37,27,.578,3.0,39,25,107.3,104.0
Portland Trail Blazers,37,27,.578,3.0,34,30,96.2,95.3
Utah Jazz,33,31,.516,7.0,30,34,99.9,100.7
Minnesota Timberwolves,15,50,.231,25.5,20,45,101.5,107.4
Los Angeles Lakers,46,19,.708,—,47,18,101.8,95.2
Phoenix Suns,33,29,.532,11.5,31,31,105.5,105.3
Golden State Warriors,28,35,.444,17.0,25,38,102.8,105.8
Los Angeles Clippers,24,40,.375,21.5,25,39,98.3,101.5
Sacramento Kings,15,46,.246,29.0,19,42,98.1,104.0
San Antonio Spurs,51,12,.810,—,45,18,103.4,96.6
Dallas Mavericks,46,17,.730,5.0,40,23,100.0,96.1
New Orleans Hornets,37,29,.561,15.5,37,29,94.3,92.5
Memphis Grizzlies,36,29,.554,16.0,37,28,100.1,98.2
Houston Rockets,33,33,.500,19.5,36,30,105.9,104.5
