Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,45,26,.634,—,47,24,96.3,91.9
Boston Celtics,40,31,.563,5.0,39,32,96.4,94.9
Orlando Magic,38,32,.543,6.5,40,30,101.0,99.0
Philadelphia 76ers,37,32,.536,7.0,40,29,91.5,89.4
Washington Wizards,33,38,.465,12.0,33,38,92.6,93.5
Miami Heat,31,38,.449,13.0,31,38,86.9,88.2
New York Knicks,26,43,.377,18.0,25,44,91.7,95.5
Detroit Pistons,42,28,.600,—,40,30,93.5,91.6
Milwaukee Bucks,37,32,.536,4.5,37,32,98.1,97.3
Charlotte Hornets,36,33,.522,5.5,36,33,93.6,92.9
Indiana Pacers,35,35,.500,7.0,34,36,96.7,96.9
Toronto Raptors,32,38,.457,10.0,31,39,91.1,92.7
Atlanta Hawks,29,41,.414,13.0,25,45,94.3,98.3
Cleveland Cavaliers,25,46,.352,17.5,26,45,94.3,98.0
Chicago Bulls,17,54,.239,25.5,15,56,88.0,96.7
San Antonio Spurs,49,21,.700,—,49,21,97.3,91.4
Dallas Mavericks,49,21,.700,—,43,27,105.6,102.0
Minnesota Timberwolves,42,28,.600,7.0,44,26,99.7,96.1
Utah Jazz,39,32,.549,10.5,39,32,95.8,94.6
Houston Rockets,26,44,.371,23.0,25,45,93.4,97.3
Denver Nuggets,21,48,.304,27.5,18,51,92.4,99.2
Memphis Grizzlies,18,52,.257,31.0,16,54,89.6,97.5
Sacramento Kings,50,19,.725,—,50,19,103.9,96.9
Los Angeles Lakers,50,20,.714,0.5,52,18,101.2,93.7
Portland Trail Blazers,43,27,.614,7.5,44,26,97.0,93.5
Seattle SuperSonics,40,31,.563,11.0,44,27,98.2,94.7
Los Angeles Clippers,36,36,.500,15.5,36,36,95.6,95.5
Phoenix Suns,32,38,.457,18.5,34,36,95.4,95.9
Golden State Warriors,18,52,.257,32.5,22,48,97.1,102.6
