Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,52,18,.743,—,53,17,112.5,103.9
Boston Celtics,47,23,.671,5.0,44,26,104.3,100.4
Cleveland Cavaliers,41,29,.586,11.0,36,34,110.5,110.2
Indiana Pacers,41,30,.577,11.5,39,32,105.8,104.3
Washington Wizards,40,30,.571,12.0,38,32,107.5,106.1
Philadelphia 76ers,39,30,.565,12.5,40,29,108.1,105.6
Miami Heat,38,33,.535,14.5,36,35,103.1,103.0
Milwaukee Bucks,37,33,.529,15.0,34,36,105.6,106.0
Detroit Pistons,31,39,.443,21.0,32,38,102.7,104.1
Charlotte Hornets,30,41,.423,22.5,33,38,107.0,107.9
New York Knicks,26,45,.366,26.5,28,43,104.4,107.5
Chicago Bulls,24,46,.343,28.0,22,48,103.5,109.5
Brooklyn Nets,23,48,.324,29.5,26,45,106.3,110.4
Orlando Magic,21,49,.300,31.0,25,45,104.7,109.3
Atlanta Hawks,20,50,.286,32.0,24,46,104.0,109.2
Houston Rockets,56,14,.800,—,53,17,113.6,104.7
Golden State Warriors,53,18,.746,3.5,51,20,114.9,107.3
Portland Trail Blazers,44,26,.629,12.0,42,28,106.0,103.0
Oklahoma City Thunder,43,29,.597,14.0,44,28,107.4,104.1
San Antonio Spurs,41,30,.577,15.5,43,28,102.2,99.0
New Orleans Pelicans,40,30,.571,16.0,36,34,111.7,111.1
Utah Jazz,40,30,.571,16.0,43,27,103.1,99.8
Minnesota Timberwolves,40,31,.563,16.5,41,30,109.8,107.6
Denver Nuggets,38,33,.535,18.5,38,33,109.5,108.5
Los Angeles Clippers,37,32,.536,18.5,37,32,109.3,108.3
Los Angeles Lakers,31,39,.443,25.0,31,39,108.3,109.9
Sacramento Kings,23,49,.319,34.0,19,53,99.4,107.1
Dallas Mavericks,22,48,.314,34.0,29,41,102.6,105.0
Memphis Grizzlies,19,51,.271,37.0,23,47,99.0,104.2
Phoenix Suns,19,52,.268,37.5,16,55,104.4,113.9
