Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,18,4,.818,—,17,5,101.1,92.3
New York Knicks,15,9,.625,4.0,13,11,107.7,105.8
Toronto Raptors,8,15,.348,10.5,9,14,102.1,105.0
Philadelphia 76ers,7,15,.318,11.0,11,11,98.5,99.0
New Jersey Nets,6,17,.261,12.5,7,16,93.4,99.1
Chicago Bulls,13,8,.619,—,11,10,99.4,98.1
Indiana Pacers,11,10,.524,2.0,13,8,100.4,97.4
Milwaukee Bucks,9,13,.409,4.5,10,12,91.5,92.9
Cleveland Cavaliers,7,15,.318,6.5,5,17,93.9,102.4
Detroit Pistons,7,17,.292,7.5,7,17,93.5,100.0
Miami Heat,16,8,.667,—,19,5,100.8,91.6
Orlando Magic,15,8,.652,0.5,16,7,97.1,92.2
Atlanta Hawks,15,9,.625,1.0,14,10,98.9,96.6
Charlotte Bobcats,8,14,.364,7.0,9,13,95.0,97.2
Washington Wizards,6,16,.273,9.0,5,17,98.0,106.3
Utah Jazz,17,7,.708,—,15,9,101.3,97.2
Oklahoma City Thunder,16,8,.667,1.0,12,12,103.1,102.9
Denver Nuggets,14,8,.636,2.0,12,10,105.8,103.8
Portland Trail Blazers,12,11,.522,4.5,12,11,95.5,95.0
Minnesota Timberwolves,6,17,.261,10.5,7,16,102.6,109.0
Los Angeles Lakers,16,7,.696,—,17,6,106.7,98.9
Phoenix Suns,11,12,.478,5.0,10,13,108.1,109.5
Golden State Warriors,8,15,.348,8.0,7,16,100.6,107.0
Sacramento Kings,5,15,.250,9.5,6,14,95.0,101.0
Los Angeles Clippers,5,18,.217,11.0,7,16,96.8,102.8
San Antonio Spurs,19,3,.864,—,17,5,107.0,97.3
Dallas Mavericks,18,4,.818,1.0,16,6,98.5,92.4
New Orleans Hornets,14,8,.636,5.0,13,9,94.7,92.0
Memphis Grizzlies,9,14,.391,10.5,10,13,100.9,102.9
Houston Rockets,8,14,.364,11.0,11,11,104.6,105.3
