Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,44,16,.733,—,42,18,96.1,90.3
Miami Heat,35,24,.593,8.5,35,24,88.6,86.1
New York Knicks,34,24,.586,9.0,34,24,88.0,86.0
Orlando Magic,31,26,.544,11.5,32,25,97.9,96.4
Boston Celtics,26,33,.441,17.5,24,35,93.7,96.2
New Jersey Nets,20,40,.333,24.0,19,41,91.0,96.0
Washington Wizards,13,46,.220,30.5,16,43,92.3,98.9
Milwaukee Bucks,36,22,.621,—,36,22,100.6,97.2
Charlotte Hornets,33,26,.559,3.5,34,25,90.2,88.4
Toronto Raptors,32,27,.542,4.5,33,26,97.7,95.9
Indiana Pacers,26,30,.464,9.0,27,29,91.1,91.6
Cleveland Cavaliers,22,35,.386,13.5,20,37,91.7,96.0
Detroit Pistons,21,37,.362,15.0,21,37,94.8,98.5
Atlanta Hawks,18,42,.300,19.0,20,40,88.3,93.0
Chicago Bulls,10,48,.172,26.0,11,47,86.8,96.0
Utah Jazz,39,18,.684,—,40,17,97.1,91.4
San Antonio Spurs,39,19,.672,0.5,44,14,96.2,88.8
Dallas Mavericks,37,22,.627,3.0,37,22,99.8,96.1
Minnesota Timberwolves,35,24,.593,5.0,34,25,97.2,95.2
Houston Rockets,32,28,.533,8.5,35,25,96.2,94.1
Denver Nuggets,30,31,.492,11.0,25,36,97.0,99.5
Vancouver Grizzlies,18,42,.300,22.5,19,41,92.2,97.5
Portland Trail Blazers,42,18,.700,—,42,18,95.8,90.2
Los Angeles Lakers,38,19,.667,2.5,34,23,100.9,98.2
Sacramento Kings,38,19,.667,2.5,40,17,100.8,94.7
Phoenix Suns,35,23,.603,6.0,35,23,93.7,90.9
Seattle SuperSonics,31,29,.517,11.0,29,31,97.5,98.2
Los Angeles Clippers,21,41,.339,22.0,23,39,91.4,95.1
Golden State Warriors,16,43,.271,25.5,15,44,94.1,101.5
