Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,35,19,.648,—,36,18,98.5,93.6
Toronto Raptors,31,24,.564,4.5,27,28,104.7,104.7
Philadelphia 76ers,21,34,.382,14.5,22,33,97.5,100.2
New York Knicks,19,36,.345,16.5,22,33,100.9,104.1
New Jersey Nets,5,51,.089,31.0,9,47,90.0,101.2
Cleveland Cavaliers,43,14,.754,—,41,16,101.6,95.0
Chicago Bulls,29,27,.518,13.5,26,30,96.6,97.7
Milwaukee Bucks,27,28,.491,15.0,28,27,97.6,97.3
Detroit Pistons,20,35,.364,22.0,19,36,92.2,96.8
Indiana Pacers,19,37,.339,23.5,19,37,99.1,103.8
Orlando Magic,38,19,.667,—,39,18,101.1,95.8
Atlanta Hawks,35,20,.636,2.0,36,19,101.4,97.0
Miami Heat,29,28,.509,9.0,31,26,96.5,95.1
Charlotte Bobcats,27,28,.491,10.0,29,26,95.2,94.3
Washington Wizards,20,34,.370,16.5,20,34,98.0,101.6
Denver Nuggets,37,19,.661,—,37,19,107.4,102.6
Utah Jazz,36,20,.643,1.0,37,19,101.9,97.2
Oklahoma City Thunder,33,21,.611,3.0,33,21,99.1,95.9
Portland Trail Blazers,32,26,.552,6.0,33,25,97.2,95.1
Minnesota Timberwolves,13,44,.228,24.5,13,44,97.9,106.5
Los Angeles Lakers,42,14,.750,—,40,16,102.9,96.2
Phoenix Suns,34,23,.596,8.5,34,23,109.2,106.4
Los Angeles Clippers,23,33,.411,19.0,19,37,95.4,99.9
Sacramento Kings,18,38,.321,24.0,20,36,101.2,105.8
Golden State Warriors,16,39,.291,25.5,22,33,107.4,110.7
Dallas Mavericks,36,21,.632,—,32,25,100.7,98.8
San Antonio Spurs,31,23,.574,3.5,35,19,100.6,96.4
New Orleans Hornets,30,26,.536,5.5,26,30,100.0,101.0
Houston Rockets,28,27,.509,7.0,28,27,101.0,100.9
Memphis Grizzlies,28,27,.509,7.0,25,30,102.2,103.3
