Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,32,15,.681,—,30,17,109.6,105.0
Boston Celtics,30,18,.625,2.5,28,20,108.2,105.7
Toronto Raptors,29,19,.604,3.5,32,16,109.6,104.6
Atlanta Hawks,28,20,.583,4.5,24,24,103.8,104.0
Washington Wizards,27,20,.574,5.0,26,21,106.7,105.0
Indiana Pacers,25,22,.532,7.0,22,25,105.9,106.6
Chicago Bulls,24,25,.490,9.0,24,25,101.6,101.6
Charlotte Hornets,23,25,.479,9.5,27,21,105.2,103.6
Milwaukee Bucks,21,26,.447,11.0,24,23,104.7,104.6
Detroit Pistons,21,27,.438,11.5,22,26,100.8,101.9
New York Knicks,21,28,.429,12.0,20,29,106.2,108.8
Miami Heat,19,30,.388,14.0,20,29,99.6,102.1
Orlando Magic,19,31,.380,14.5,16,34,100.1,105.6
Philadelphia 76ers,18,29,.383,14.0,16,31,100.9,106.0
Brooklyn Nets,9,39,.188,23.5,11,37,105.8,115.0
Golden State Warriors,41,7,.854,—,40,8,118.0,104.8
San Antonio Spurs,36,11,.766,4.5,35,12,107.4,99.3
Houston Rockets,35,16,.686,7.5,34,17,114.3,108.5
Los Angeles Clippers,30,18,.625,11.0,30,18,107.8,103.9
Utah Jazz,30,19,.612,11.5,31,18,99.3,95.5
Memphis Grizzlies,29,21,.580,13.0,26,24,100.2,99.5
Oklahoma City Thunder,28,20,.583,13.0,25,23,106.0,105.2
Denver Nuggets,21,25,.457,19.0,22,24,110.3,111.1
Portland Trail Blazers,21,28,.429,20.5,20,29,107.6,110.2
New Orleans Pelicans,19,29,.396,22.0,20,28,103.5,106.2
Minnesota Timberwolves,19,29,.396,22.0,23,25,104.2,104.7
Sacramento Kings,19,29,.396,22.0,20,28,103.4,106.1
Dallas Mavericks,18,30,.375,23.0,19,29,97.1,100.1
Los Angeles Lakers,16,34,.320,26.0,15,35,103.6,110.0
Phoenix Suns,15,33,.313,26.0,16,32,106.4,112.1
