Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,53,22,.707,—,52,23,103.9,97.8
Toronto Raptors,50,24,.676,2.5,48,26,102.9,98.5
Atlanta Hawks,45,31,.592,8.5,48,28,102.9,99.0
Miami Heat,43,31,.581,9.5,41,33,99.6,98.2
Charlotte Hornets,43,31,.581,9.5,43,31,103.1,100.6
Boston Celtics,43,32,.573,10.0,46,29,105.6,102.3
Detroit Pistons,40,35,.533,13.0,40,35,102.2,101.4
Indiana Pacers,39,36,.520,14.0,40,35,101.6,100.5
Chicago Bulls,38,37,.507,15.0,34,41,101.5,103.0
Washington Wizards,36,39,.480,17.0,35,40,103.4,104.5
Orlando Magic,32,43,.427,21.0,34,41,101.6,103.1
Milwaukee Bucks,31,44,.413,22.0,28,47,99.0,102.8
New York Knicks,30,46,.395,23.5,31,45,98.5,101.3
Brooklyn Nets,21,54,.280,32.0,21,54,98.6,105.3
Philadelphia 76ers,9,66,.120,44.0,14,61,97.0,107.5
Golden State Warriors,68,7,.907,—,60,15,115.1,104.1
San Antonio Spurs,63,12,.840,5.0,63,12,104.2,92.6
Oklahoma City Thunder,53,23,.697,15.5,55,21,110.1,102.7
Los Angeles Clippers,47,28,.627,21.0,47,28,104.6,100.8
Memphis Grizzlies,41,34,.547,27.0,33,42,99.1,100.8
Portland Trail Blazers,40,36,.526,28.5,40,36,104.7,103.9
Dallas Mavericks,37,38,.493,31.0,36,39,103.0,103.7
Utah Jazz,37,38,.493,31.0,42,33,97.8,96.2
Houston Rockets,37,39,.487,31.5,36,40,105.8,106.6
Denver Nuggets,32,45,.416,37.0,32,45,102.1,104.7
Sacramento Kings,30,45,.400,38.0,32,43,106.9,109.0
New Orleans Pelicans,28,47,.373,40.0,29,46,102.6,106.0
Minnesota Timberwolves,25,50,.333,43.0,28,47,102.0,105.9
Phoenix Suns,20,55,.267,48.0,20,55,100.5,107.8
Los Angeles Lakers,16,59,.213,52.0,17,58,97.7,106.9
