Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,7,7,.500,—,6,8,103.8,105.0
New Jersey Nets,5,7,.417,1.0,5,7,95.0,96.9
Boston Celtics,5,7,.417,1.0,5,7,98.6,101.4
New York Knicks,4,8,.333,2.0,5,7,90.2,92.9
Toronto Raptors,1,13,.071,6.0,3,11,96.7,105.9
Detroit Pistons,10,2,.833,—,9,3,99.3,91.7
Cleveland Cavaliers,9,4,.692,1.5,9,4,101.5,94.8
Indiana Pacers,7,4,.636,2.5,7,4,95.8,92.5
Chicago Bulls,6,5,.545,3.5,5,6,95.1,96.9
Milwaukee Bucks,6,6,.500,4.0,4,8,95.8,99.7
Miami Heat,7,6,.538,—,8,5,96.2,94.0
Orlando Magic,6,6,.500,0.5,5,7,87.1,88.5
Washington Wizards,6,7,.462,1.0,7,6,98.9,97.5
Charlotte Bobcats,5,9,.357,2.5,8,6,96.9,95.6
Atlanta Hawks,2,9,.182,4.0,3,8,90.8,98.6
Denver Nuggets,8,6,.571,—,8,6,96.3,93.6
Minnesota Timberwolves,7,5,.583,—,8,4,94.3,90.7
Utah Jazz,6,8,.429,2.0,6,8,88.6,90.6
Seattle SuperSonics,5,8,.385,2.5,3,10,98.0,105.4
Portland Trail Blazers,4,7,.364,2.5,3,8,86.8,94.1
Los Angeles Clippers,9,3,.750,—,8,4,100.0,95.8
Golden State Warriors,9,6,.600,1.5,9,6,95.7,93.2
Phoenix Suns,7,5,.583,2.0,8,4,102.3,98.6
Sacramento Kings,6,7,.462,3.5,7,6,99.1,98.7
Los Angeles Lakers,5,6,.455,3.5,5,6,94.8,95.2
San Antonio Spurs,10,3,.769,—,10,3,98.3,90.8
Dallas Mavericks,9,3,.750,0.5,8,4,98.8,93.6
Memphis Grizzlies,9,5,.643,1.5,8,6,91.4,88.9
New Orleans/Oklahoma City Hornets,6,6,.500,3.5,6,6,92.8,93.8
Houston Rockets,3,11,.214,7.5,4,10,85.0,89.8
