Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,9,3,.750,—,9,3,103.5,96.7
Atlanta Hawks,9,5,.643,1.0,8,6,101.7,99.4
Chicago Bulls,8,4,.667,1.0,6,6,100.5,99.4
Miami Heat,7,4,.636,1.5,7,4,97.8,93.1
Toronto Raptors,8,6,.571,2.0,9,5,101.6,97.6
Detroit Pistons,7,5,.583,2.0,6,6,97.2,96.4
Boston Celtics,7,5,.583,2.0,9,3,103.9,96.7
Indiana Pacers,7,5,.583,2.0,7,5,97.7,95.2
Charlotte Hornets,7,6,.538,2.5,8,5,102.8,99.5
New York Knicks,7,6,.538,2.5,7,6,98.4,97.5
Orlando Magic,6,6,.500,3.0,6,6,101.2,101.2
Washington Wizards,5,4,.556,2.5,4,5,104.3,106.4
Milwaukee Bucks,5,7,.417,4.0,3,9,96.9,103.7
Brooklyn Nets,2,11,.154,7.5,3,10,95.6,104.6
Philadelphia 76ers,0,13,.000,9.5,1,12,90.0,104.8
Golden State Warriors,14,0,1.000,—,12,2,114.3,99.8
San Antonio Spurs,9,3,.750,4.0,9,3,101.1,92.3
Dallas Mavericks,9,4,.692,4.5,7,6,101.3,99.2
Phoenix Suns,7,5,.583,6.0,8,4,105.8,101.0
Oklahoma City Thunder,7,6,.538,6.5,8,5,109.2,104.5
Memphis Grizzlies,7,6,.538,6.5,4,9,95.8,100.8
Los Angeles Clippers,6,6,.500,7.0,6,6,104.9,105.7
Utah Jazz,6,6,.500,7.0,7,5,95.1,92.4
Denver Nuggets,6,7,.462,7.5,5,8,100.2,103.9
Houston Rockets,5,8,.385,8.5,4,9,100.1,107.2
Minnesota Timberwolves,5,8,.385,8.5,6,7,101.6,102.8
Portland Trail Blazers,5,9,.357,9.0,6,8,100.7,102.4
Sacramento Kings,4,9,.308,9.5,5,8,103.7,108.2
Los Angeles Lakers,2,10,.167,11.0,3,9,98.7,105.3
New Orleans Pelicans,2,11,.154,11.5,3,10,100.5,108.4
