Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,20,20,.500,—,20,20,97.2,97.3
Toronto Raptors,19,22,.463,1.5,19,22,97.6,98.7
New York Knicks,18,24,.429,3.0,18,24,100.1,102.4
Boston Celtics,12,27,.308,7.5,16,23,97.8,100.1
Philadelphia 76ers,11,29,.275,9.0,13,27,94.8,99.7
Cleveland Cavaliers,24,16,.600,—,23,17,95.3,93.5
Detroit Pistons,23,16,.590,0.5,23,16,96.4,93.8
Chicago Bulls,23,18,.561,1.5,28,13,99.3,94.2
Indiana Pacers,20,20,.500,4.0,18,22,95.8,96.9
Milwaukee Bucks,17,22,.436,6.5,17,22,100.8,102.9
Washington Wizards,24,16,.600,—,22,18,107.5,105.9
Orlando Magic,22,19,.537,2.5,22,19,93.6,92.7
Miami Heat,18,21,.462,5.5,14,25,95.6,99.7
Charlotte Bobcats,14,25,.359,9.5,13,26,94.8,99.3
Atlanta Hawks,13,25,.342,10.0,12,26,91.9,97.4
Utah Jazz,27,14,.659,—,24,17,101.5,99.0
Denver Nuggets,20,17,.541,5.0,21,16,105.4,103.3
Minnesota Timberwolves,20,18,.526,5.5,19,19,95.5,95.5
Seattle SuperSonics,16,25,.390,11.0,18,23,99.8,101.6
Portland Trail Blazers,16,25,.390,11.0,14,27,92.4,96.9
Phoenix Suns,31,8,.795,—,29,10,111.0,102.5
Los Angeles Lakers,26,15,.634,6.0,23,18,104.8,103.1
Los Angeles Clippers,19,21,.475,12.5,18,22,96.1,97.7
Golden State Warriors,19,22,.463,13.0,19,22,105.5,106.8
Sacramento Kings,15,23,.395,15.5,18,20,100.1,101.2
Dallas Mavericks,33,8,.805,—,30,11,99.8,92.6
San Antonio Spurs,28,13,.683,5.0,31,10,98.8,90.7
Houston Rockets,25,16,.610,8.0,28,13,96.0,91.2
New Orleans/Oklahoma City Hornets,16,23,.410,16.0,14,25,90.5,94.6
Memphis Grizzlies,10,31,.244,23.0,14,27,98.8,103.6
