Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,32,27,.542,—,31,28,98.6,97.9
New Jersey Nets,28,30,.483,3.5,28,30,97.9,98.5
New York Knicks,27,33,.450,5.5,26,34,99.6,101.7
Philadelphia 76ers,21,38,.356,11.0,22,37,95.1,98.8
Boston Celtics,15,42,.263,16.0,21,36,96.4,100.1
Detroit Pistons,36,20,.643,—,36,20,96.3,92.3
Chicago Bulls,34,27,.557,4.5,40,21,99.0,94.5
Cleveland Cavaliers,33,25,.569,4.0,34,24,95.6,93.3
Indiana Pacers,29,28,.509,7.5,26,31,97.1,98.2
Milwaukee Bucks,22,37,.373,15.5,23,36,100.0,103.3
Washington Wizards,32,25,.561,—,28,29,104.7,105.1
Miami Heat,29,29,.500,3.5,26,32,96.1,97.7
Orlando Magic,28,32,.467,5.5,30,30,93.9,94.1
Atlanta Hawks,22,37,.373,11.0,19,40,92.8,97.7
Charlotte Bobcats,22,37,.373,11.0,19,40,95.2,100.5
Utah Jazz,39,19,.672,—,36,22,102.5,98.9
Denver Nuggets,28,29,.491,10.5,30,27,105.0,104.2
Minnesota Timberwolves,26,32,.448,13.0,25,33,95.9,97.9
Portland Trail Blazers,25,34,.424,14.5,22,37,94.5,97.9
Seattle SuperSonics,23,35,.397,16.0,25,33,99.5,101.7
Phoenix Suns,45,14,.763,—,44,15,110.7,102.8
Los Angeles Lakers,33,26,.559,12.0,32,27,103.5,102.1
Los Angeles Clippers,28,30,.483,16.5,26,32,95.4,96.9
Sacramento Kings,26,32,.448,18.5,28,30,101.0,101.2
Golden State Warriors,26,34,.433,19.5,24,36,104.9,107.8
Dallas Mavericks,49,9,.845,—,44,14,100.3,92.1
San Antonio Spurs,40,18,.690,9.0,45,13,98.6,90.3
Houston Rockets,36,22,.621,13.0,39,19,95.9,90.9
New Orleans/Oklahoma City Hornets,28,31,.475,21.5,25,34,93.3,95.1
Memphis Grizzlies,15,45,.250,35.0,20,40,101.1,106.3
