Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,40,17,.702,—,38,19,111.3,106.1
Boston Celtics,37,21,.638,3.5,34,24,108.2,105.7
Washington Wizards,34,22,.607,5.5,33,23,108.1,105.5
Toronto Raptors,34,24,.586,6.5,37,21,108.4,104.2
Atlanta Hawks,32,26,.552,8.5,27,31,103.2,104.3
Chicago Bulls,30,29,.508,11.0,29,30,102.8,103.1
Indiana Pacers,30,29,.508,11.0,28,31,105.3,106.3
Detroit Pistons,28,30,.483,12.5,28,30,101.5,101.8
Miami Heat,27,32,.458,14.0,29,30,101.8,102.1
Milwaukee Bucks,25,31,.446,14.5,28,28,105.5,105.5
Charlotte Hornets,25,33,.431,15.5,30,28,104.4,104.1
New York Knicks,24,35,.407,17.0,23,36,106.1,109.4
Philadelphia 76ers,22,36,.379,18.5,19,39,101.6,106.9
Orlando Magic,22,38,.367,19.5,18,42,99.7,105.9
Brooklyn Nets,9,49,.155,31.5,14,44,105.3,114.4
Golden State Warriors,49,9,.845,—,48,10,118.2,105.4
San Antonio Spurs,44,13,.772,4.5,43,14,106.7,98.3
Houston Rockets,42,18,.700,8.0,42,18,115.2,108.2
Utah Jazz,36,22,.621,13.0,38,20,100.4,95.7
Los Angeles Clippers,35,23,.603,14.0,35,23,107.8,104.5
Memphis Grizzlies,34,25,.576,15.5,32,27,100.7,99.6
Oklahoma City Thunder,33,25,.569,16.0,29,29,106.0,105.8
Denver Nuggets,26,32,.448,23.0,27,31,110.8,111.8
Sacramento Kings,25,34,.424,24.5,24,35,102.9,105.5
Portland Trail Blazers,24,33,.421,24.5,24,33,107.4,110.0
Dallas Mavericks,23,35,.397,26.0,25,33,97.8,100.0
New Orleans Pelicans,23,36,.390,26.5,22,37,102.9,106.7
Minnesota Timberwolves,23,36,.390,26.5,28,31,105.1,105.9
Los Angeles Lakers,19,40,.322,30.5,18,41,104.3,110.7
Phoenix Suns,18,40,.310,31.0,19,39,107.2,112.7
