Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,2,0,1.000,—,2,0,88.0,79.0
Boston Celtics,2,0,1.000,—,2,0,107.5,95.5
Miami Heat,1,0,1.000,0.5,1,0,128.0,122.0
Washington Wizards,1,1,.500,1.0,1,1,97.5,99.5
Orlando Magic,1,1,.500,1.0,1,1,94.5,97.0
Philadelphia 76ers,0,1,.000,1.5,0,1,76.0,89.0
New Jersey Nets,0,2,.000,2.0,1,1,101.0,108.0
Indiana Pacers,1,0,1.000,—,1,0,119.0,112.0
Charlotte Hornets,1,0,1.000,—,1,0,100.0,86.0
Milwaukee Bucks,1,0,1.000,—,1,0,98.0,93.0
Cleveland Cavaliers,1,1,.500,0.5,1,1,90.5,91.0
Toronto Raptors,0,1,.000,1.0,0,1,90.0,103.0
Atlanta Hawks,0,1,.000,1.0,0,1,87.0,94.0
Chicago Bulls,0,1,.000,1.0,0,1,74.0,84.0
Detroit Pistons,0,2,.000,1.5,1,1,108.0,115.5
San Antonio Spurs,1,0,1.000,—,1,0,89.0,76.0
Denver Nuggets,1,0,1.000,—,1,0,107.0,102.0
Dallas Mavericks,1,0,1.000,—,1,0,108.0,96.0
Utah Jazz,0,1,.000,1.0,0,1,84.0,91.0
Houston Rockets,0,1,.000,1.0,0,1,93.0,98.0
Vancouver Grizzlies,0,2,.000,1.5,0,2,87.0,104.5
Los Angeles Lakers,2,0,1.000,—,2,0,97.0,86.0
Portland Trail Blazers,2,0,1.000,—,2,0,113.5,92.0
Seattle SuperSonics,1,0,1.000,0.5,1,0,104.0,92.0
Phoenix Suns,0,1,.000,1.5,0,1,102.0,107.0
Golden State Warriors,0,1,.000,1.5,0,1,96.0,108.0
Los Angeles Clippers,0,2,.000,2.0,0,2,95.0,112.5
