Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,5,0,1.000,—,5,0,107.6,91.0
New Jersey Nets,4,2,.667,1.5,2,4,91.5,96.0
Toronto Raptors,4,3,.571,2.0,5,2,99.1,93.6
New York Knicks,2,3,.400,3.0,2,3,99.2,100.4
Philadelphia 76ers,2,4,.333,3.5,3,3,91.7,90.8
Detroit Pistons,5,1,.833,—,5,1,100.3,90.3
Cleveland Cavaliers,4,3,.571,1.5,3,4,97.3,99.1
Indiana Pacers,3,3,.500,2.0,3,3,101.5,103.2
Milwaukee Bucks,2,4,.333,3.0,2,4,91.3,96.3
Chicago Bulls,1,5,.167,4.0,1,5,86.5,96.2
Orlando Magic,5,2,.714,—,4,3,101.7,98.3
Charlotte Bobcats,3,3,.500,1.5,1,5,86.0,94.7
Atlanta Hawks,2,4,.333,2.5,2,4,92.0,96.0
Washington Wizards,1,5,.167,3.5,1,5,92.2,101.8
Miami Heat,1,5,.167,3.5,2,4,84.5,89.0
Utah Jazz,5,2,.714,—,5,2,111.1,103.9
Denver Nuggets,4,3,.571,1.0,4,3,106.1,103.3
Portland Trail Blazers,3,3,.500,1.5,2,4,94.0,96.3
Minnesota Timberwolves,0,5,.000,4.0,1,4,94.6,102.8
Seattle SuperSonics,0,7,.000,5.0,2,5,100.4,108.6
Phoenix Suns,5,2,.714,—,5,2,104.3,99.3
Los Angeles Clippers,4,2,.667,0.5,3,3,101.7,100.2
Los Angeles Lakers,3,2,.600,1.0,3,2,108.4,102.6
Sacramento Kings,2,4,.333,2.5,2,4,94.5,101.2
Golden State Warriors,0,5,.000,4.0,1,4,107.8,119.6
Houston Rockets,6,1,.857,—,5,2,95.1,89.4
San Antonio Spurs,6,1,.857,—,6,1,97.9,88.3
New Orleans Hornets,5,2,.714,1.0,5,2,99.4,91.0
Dallas Mavericks,4,2,.667,1.5,4,2,103.0,96.8
Memphis Grizzlies,1,4,.200,4.0,1,4,101.8,110.2
