Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,3,0,1.000,—,2,1,110.0,105.3
Toronto Raptors,2,1,.667,1.0,2,1,95.0,93.0
Brooklyn Nets,1,2,.333,2.0,1,2,93.7,101.7
New York Knicks,1,2,.333,2.0,1,2,90.3,91.3
Boston Celtics,0,3,.000,3.0,1,2,87.3,95.0
Indiana Pacers,3,0,1.000,—,2,1,93.7,83.7
Detroit Pistons,2,1,.667,1.0,2,1,102.7,96.7
Chicago Bulls,1,2,.333,2.0,1,2,93.7,98.3
Milwaukee Bucks,1,2,.333,2.0,1,2,92.7,95.0
Cleveland Cavaliers,1,2,.333,2.0,1,2,85.3,91.0
Miami Heat,2,2,.500,—,3,1,105.0,100.8
Orlando Magic,2,2,.500,—,3,1,104.8,98.3
Atlanta Hawks,1,2,.333,0.5,1,2,104.7,106.0
Charlotte Bobcats,1,2,.333,0.5,1,2,85.7,95.0
Washington Wizards,0,3,.000,1.5,1,2,99.0,108.3
Minnesota Timberwolves,3,0,1.000,—,2,1,109.7,98.7
Oklahoma City Thunder,2,1,.667,1.0,1,2,95.0,98.0
Portland Trail Blazers,2,1,.667,1.0,2,1,106.3,102.3
Denver Nuggets,0,2,.000,2.5,0,2,93.0,101.5
Utah Jazz,0,3,.000,3.0,1,2,91.7,97.3
Los Angeles Clippers,2,1,.667,—,2,1,113.0,110.7
Golden State Warriors,2,1,.667,—,2,1,112.7,102.3
Phoenix Suns,2,1,.667,—,2,1,95.7,92.7
Los Angeles Lakers,2,2,.500,0.5,1,3,100.0,105.5
Sacramento Kings,1,2,.333,1.0,1,2,92.7,98.7
Houston Rockets,3,0,1.000,—,2,1,104.3,93.7
San Antonio Spurs,2,1,.667,1.0,2,1,99.0,98.0
Dallas Mavericks,2,1,.667,1.0,2,1,111.3,107.0
Memphis Grizzlies,1,2,.333,2.0,1,2,101.3,106.7
New Orleans Pelicans,1,2,.333,2.0,1,2,95.0,96.3
