Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,36,31,.537,—,34,33,98.9,98.8
New Jersey Nets,31,36,.463,5.0,30,37,97.3,98.7
New York Knicks,30,36,.455,5.5,29,37,99.2,100.9
Philadelphia 76ers,26,41,.388,10.0,25,42,94.8,98.4
Boston Celtics,20,46,.303,15.5,26,40,96.7,99.9
Detroit Pistons,42,23,.646,—,42,23,96.1,92.0
Cleveland Cavaliers,41,25,.621,1.5,41,25,96.5,93.0
Chicago Bulls,39,29,.574,4.5,44,24,98.8,94.4
Indiana Pacers,30,35,.462,12.0,28,37,96.0,98.0
Milwaukee Bucks,25,41,.379,17.5,26,40,99.9,103.0
Washington Wizards,36,28,.563,—,33,31,105.2,104.7
Miami Heat,36,30,.545,1.0,32,34,96.1,96.6
Orlando Magic,31,37,.456,7.0,33,35,93.9,94.4
Atlanta Hawks,26,41,.388,11.5,22,45,93.2,98.0
Charlotte Bobcats,24,43,.358,13.5,21,46,95.9,101.3
Utah Jazz,43,23,.652,—,42,24,101.5,97.6
Denver Nuggets,33,31,.516,9.0,35,29,105.2,103.6
Minnesota Timberwolves,28,37,.431,14.5,27,38,96.3,98.6
Seattle SuperSonics,26,40,.394,17.0,29,37,99.5,101.4
Portland Trail Blazers,26,40,.394,17.0,24,42,94.4,98.1
Phoenix Suns,50,16,.758,—,47,19,110.2,103.3
Los Angeles Lakers,35,32,.522,15.5,33,34,102.6,102.8
Golden State Warriors,32,36,.471,19.0,30,38,104.8,106.5
Los Angeles Clippers,30,36,.455,20.0,29,37,94.7,96.5
Sacramento Kings,29,37,.439,21.0,32,34,100.9,101.5
Dallas Mavericks,54,11,.831,—,49,16,100.9,92.9
San Antonio Spurs,46,20,.697,8.5,51,15,97.9,89.8
Houston Rockets,42,25,.627,13.0,47,20,96.7,91.2
New Orleans/Oklahoma City Hornets,29,37,.439,25.5,27,39,93.6,96.3
Memphis Grizzlies,17,50,.254,38.0,22,45,101.0,106.1
