Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,32,17,.653,—,33,16,100.6,95.8
Brooklyn Nets,30,22,.577,3.5,27,25,94.7,94.4
Boston Celtics,27,24,.529,6.0,26,25,96.3,96.3
Philadelphia 76ers,22,28,.440,10.5,19,31,92.3,95.4
Toronto Raptors,20,32,.385,13.5,23,29,97.8,99.3
Indiana Pacers,31,21,.596,—,31,21,92.7,90.1
Chicago Bulls,30,21,.588,0.5,29,22,93.6,91.9
Milwaukee Bucks,25,25,.500,5.0,23,27,97.5,98.6
Detroit Pistons,20,33,.377,11.5,23,30,95.2,97.2
Cleveland Cavaliers,16,36,.308,15.0,18,34,97.0,101.4
Miami Heat,35,14,.714,—,35,14,103.1,96.7
Atlanta Hawks,28,22,.560,7.5,25,25,96.7,96.6
Washington Wizards,15,35,.300,20.5,18,32,91.4,95.2
Orlando Magic,15,36,.294,21.0,17,34,94.4,99.2
Charlotte Bobcats,12,39,.235,24.0,12,39,94.1,102.7
Oklahoma City Thunder,39,13,.750,—,40,12,106.2,97.0
Denver Nuggets,33,20,.623,6.5,33,20,105.0,101.2
Utah Jazz,29,24,.547,10.5,26,27,98.3,98.7
Portland Trail Blazers,25,27,.481,14.0,22,30,97.3,99.7
Minnesota Timberwolves,19,30,.388,18.5,21,28,95.2,97.2
Los Angeles Clippers,37,17,.685,—,39,15,99.9,93.5
Golden State Warriors,30,22,.577,6.0,26,26,101.0,101.2
Los Angeles Lakers,25,28,.472,11.5,29,24,101.6,100.5
Sacramento Kings,19,34,.358,17.5,15,38,96.8,103.4
Phoenix Suns,17,36,.321,19.5,17,36,94.7,99.9
San Antonio Spurs,41,12,.774,—,41,12,104.3,95.8
Memphis Grizzlies,33,18,.647,7.0,32,19,93.7,90.2
Houston Rockets,29,25,.537,12.5,32,22,106.3,103.2
Dallas Mavericks,22,29,.431,18.0,22,29,100.9,102.8
New Orleans Hornets,18,34,.346,22.5,19,33,94.0,97.7
