Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,14,5,.737,—,12,7,91.3,88.4
Miami Heat,13,5,.722,0.5,12,6,89.4,84.4
New York Knicks,10,7,.588,3.0,9,8,84.7,83.6
Philadelphia 76ers,10,8,.556,3.5,12,6,89.5,85.3
Boston Celtics,7,8,.467,5.0,7,8,96.9,98.1
Washington Wizards,7,10,.412,6.0,7,10,90.5,93.2
New Jersey Nets,3,13,.188,9.5,4,12,85.6,91.5
Indiana Pacers,12,5,.706,—,10,7,92.3,89.8
Detroit Pistons,11,7,.611,1.5,12,6,89.7,85.4
Milwaukee Bucks,10,5,.667,1.0,10,5,90.5,85.9
Atlanta Hawks,9,8,.529,3.0,10,7,86.7,84.1
Cleveland Cavaliers,7,8,.467,4.0,8,7,88.5,87.5
Toronto Raptors,6,10,.375,5.5,6,10,90.2,92.7
Charlotte Hornets,4,11,.267,7.0,4,11,87.1,94.4
Chicago Bulls,4,13,.235,8.0,4,13,80.8,87.9
Utah Jazz,13,4,.765,—,13,4,96.0,87.5
Minnesota Timberwolves,11,6,.647,2.0,12,5,96.2,90.9
San Antonio Spurs,10,8,.556,3.5,13,5,91.3,86.0
Houston Rockets,10,8,.556,3.5,8,10,91.6,92.7
Dallas Mavericks,6,13,.316,8.0,6,13,89.6,94.1
Denver Nuggets,5,13,.278,8.5,5,13,95.1,101.4
Vancouver Grizzlies,4,14,.222,9.5,4,14,93.1,101.8
Portland Trail Blazers,14,3,.824,—,14,3,96.9,87.1
Los Angeles Lakers,13,6,.684,2.0,13,6,98.6,93.2
Seattle SuperSonics,9,7,.563,4.5,8,8,90.6,91.0
Phoenix Suns,9,8,.529,5.0,8,9,96.7,96.7
Sacramento Kings,9,9,.500,5.5,9,9,99.8,99.4
Golden State Warriors,7,10,.412,7.0,6,11,88.4,92.6
Los Angeles Clippers,0,15,.000,13.0,2,13,88.5,102.1
