Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,7,12,.368,—,7,12,93.0,96.6
Toronto Raptors,6,10,.375,-0.5,8,8,96.9,97.4
Philadelphia 76ers,6,12,.333,0.5,5,13,103.0,110.1
Brooklyn Nets,5,12,.294,1.0,5,12,95.8,102.4
New York Knicks,3,13,.188,2.5,5,11,92.8,99.1
Indiana Pacers,16,1,.941,—,14,3,97.5,86.5
Chicago Bulls,7,8,.467,8.0,8,7,92.3,92.1
Detroit Pistons,7,10,.412,9.0,8,9,99.2,100.3
Cleveland Cavaliers,5,12,.294,11.0,4,13,92.5,100.8
Milwaukee Bucks,3,13,.188,12.5,3,13,89.2,98.8
Miami Heat,14,3,.824,—,13,4,104.5,95.4
Atlanta Hawks,9,9,.500,5.5,8,10,98.7,99.6
Washington Wizards,8,9,.471,6.0,7,10,99.1,100.8
Charlotte Bobcats,8,10,.444,6.5,7,11,89.2,91.8
Orlando Magic,6,10,.375,7.5,7,9,99.4,101.1
Portland Trail Blazers,14,3,.824,—,11,6,104.6,99.5
Oklahoma City Thunder,12,3,.800,1.0,10,5,104.1,99.2
Denver Nuggets,10,6,.625,3.5,9,7,104.9,102.6
Minnesota Timberwolves,9,10,.474,6.0,12,7,105.9,101.8
Utah Jazz,3,15,.167,11.5,4,14,90.5,100.2
Los Angeles Clippers,12,6,.667,—,12,6,106.4,101.8
Golden State Warriors,10,8,.556,2.0,11,7,102.9,99.6
Phoenix Suns,9,8,.529,2.5,10,7,101.7,99.7
Los Angeles Lakers,9,9,.500,3.0,8,10,101.1,102.9
Sacramento Kings,4,11,.267,6.5,6,9,97.1,100.9
San Antonio Spurs,14,3,.824,—,14,3,101.9,91.6
Houston Rockets,13,5,.722,1.5,13,5,109.4,102.7
Dallas Mavericks,10,8,.556,4.5,10,8,104.5,103.0
Memphis Grizzlies,8,8,.500,5.5,7,9,93.6,95.9
New Orleans Pelicans,8,8,.500,5.5,9,7,102.1,100.3
