Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,26,14,.650,—,26,14,97.6,93.7
New York Knicks,25,15,.625,1.0,23,17,92.5,90.5
Philadelphia 76ers,24,18,.571,3.0,21,21,94.3,94.0
Boston Celtics,19,23,.452,8.0,18,24,96.8,98.8
Orlando Magic,19,24,.442,8.5,20,23,101.3,102.2
New Jersey Nets,17,25,.405,10.0,19,23,96.4,98.0
Washington Wizards,13,30,.302,14.5,14,29,95.5,100.2
Indiana Pacers,27,15,.643,—,29,13,102.3,96.2
Milwaukee Bucks,23,19,.548,4.0,23,19,103.8,102.3
Charlotte Hornets,22,18,.550,4.0,22,18,100.0,98.3
Toronto Raptors,22,19,.537,4.5,20,21,98.5,99.0
Detroit Pistons,21,20,.512,5.5,22,19,104.3,103.0
Cleveland Cavaliers,17,25,.405,10.0,16,26,97.4,101.1
Atlanta Hawks,15,25,.375,11.0,17,23,99.3,101.6
Chicago Bulls,8,31,.205,17.5,8,31,85.5,94.4
Utah Jazz,27,13,.675,—,27,13,96.3,91.0
San Antonio Spurs,27,15,.643,1.0,31,11,96.5,89.8
Minnesota Timberwolves,23,16,.590,3.5,22,17,97.6,96.1
Denver Nuggets,18,21,.462,8.5,16,23,97.9,100.3
Houston Rockets,16,25,.390,11.5,18,23,98.4,99.9
Dallas Mavericks,15,26,.366,12.5,17,24,101.3,103.7
Vancouver Grizzlies,11,30,.268,16.5,12,29,93.4,99.3
Los Angeles Lakers,33,9,.786,—,32,10,99.2,91.3
Portland Trail Blazers,31,10,.756,1.5,32,9,97.4,89.3
Seattle SuperSonics,28,16,.636,6.0,23,21,98.4,97.7
Sacramento Kings,26,14,.650,6.0,24,16,105.8,102.7
Phoenix Suns,24,16,.600,8.0,25,15,98.9,95.5
Los Angeles Clippers,10,31,.244,22.5,9,32,92.2,101.4
Golden State Warriors,8,32,.200,24.0,10,30,95.2,103.0
