Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,42,14,.750,—,40,16,96.4,90.4
Miami Heat,32,23,.582,9.5,33,22,88.8,86.3
New York Knicks,31,23,.574,10.0,31,23,87.9,85.9
Orlando Magic,28,25,.528,12.5,28,25,97.6,96.6
Boston Celtics,24,32,.429,18.0,23,33,93.8,96.5
New Jersey Nets,19,37,.339,23.0,18,38,91.2,96.3
Washington Wizards,13,42,.236,28.5,15,40,91.9,98.5
Milwaukee Bucks,33,20,.623,—,33,20,100.2,96.7
Charlotte Hornets,29,26,.527,5.0,31,24,90.1,88.5
Toronto Raptors,28,27,.509,6.0,30,25,97.4,96.2
Indiana Pacers,24,28,.462,8.5,25,27,91.2,91.9
Cleveland Cavaliers,21,32,.396,12.0,19,34,91.4,95.4
Detroit Pistons,21,34,.382,13.0,21,34,94.7,98.3
Atlanta Hawks,18,37,.327,16.0,19,36,88.2,92.2
Chicago Bulls,8,45,.151,25.0,9,44,86.5,96.5
Utah Jazz,37,16,.698,—,37,16,97.2,91.5
San Antonio Spurs,36,18,.667,1.5,40,14,95.8,88.6
Dallas Mavericks,34,21,.618,4.0,34,21,99.3,95.7
Minnesota Timberwolves,33,23,.589,5.5,32,24,97.1,95.3
Houston Rockets,30,26,.536,8.5,32,24,96.2,94.4
Denver Nuggets,28,28,.500,10.5,24,32,98.0,100.1
Vancouver Grizzlies,18,38,.321,20.5,18,38,92.4,97.3
Portland Trail Blazers,38,17,.691,—,38,17,95.0,89.8
Sacramento Kings,36,17,.679,1.0,37,16,100.9,94.8
Los Angeles Lakers,36,18,.667,1.5,32,22,100.9,98.2
Phoenix Suns,33,21,.611,4.5,33,21,94.1,91.2
Seattle SuperSonics,29,27,.518,9.5,27,29,98.0,98.6
Los Angeles Clippers,19,38,.333,20.0,21,36,91.1,94.6
Golden State Warriors,15,40,.273,23.0,15,40,94.2,100.8
