Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,13,12,.520,—,13,12,88.8,87.8
Philadelphia 76ers,13,13,.500,0.5,12,14,88.2,88.7
Boston Celtics,13,14,.481,1.0,14,13,95.3,94.9
Miami Heat,9,17,.346,4.5,8,18,85.2,90.1
New York Knicks,9,18,.333,5.0,8,19,86.8,91.9
Washington Wizards,8,17,.320,5.0,8,17,89.8,94.6
Orlando Magic,6,21,.222,8.0,8,19,91.9,97.7
Indiana Pacers,20,7,.741,—,19,8,88.9,83.7
New Orleans Hornets,17,10,.630,3.0,14,13,92.3,91.3
Detroit Pistons,15,11,.577,4.5,15,11,88.6,86.2
Toronto Raptors,14,12,.538,5.5,10,16,85.3,88.2
Milwaukee Bucks,12,14,.462,7.5,14,12,95.8,94.5
Chicago Bulls,7,17,.292,11.5,6,18,89.7,97.0
Cleveland Cavaliers,7,19,.269,12.5,9,17,90.9,94.8
Atlanta Hawks,7,21,.250,13.5,8,20,90.8,97.0
San Antonio Spurs,18,10,.643,—,21,7,89.2,82.7
Minnesota Timberwolves,16,9,.640,0.5,17,8,94.2,89.8
Denver Nuggets,16,10,.615,1.0,16,10,97.8,94.4
Dallas Mavericks,15,10,.600,1.5,16,9,102.0,97.5
Houston Rockets,15,10,.600,1.5,15,10,86.7,84.6
Memphis Grizzlies,15,10,.600,1.5,15,10,95.1,92.3
Utah Jazz,14,12,.538,3.0,14,12,91.9,91.2
Los Angeles Lakers,19,5,.792,—,18,6,102.1,95.0
Sacramento Kings,18,6,.750,1.0,18,6,104.0,96.4
Portland Trail Blazers,12,11,.522,6.5,10,13,90.8,93.0
Golden State Warriors,12,12,.500,7.0,13,11,93.3,92.6
Seattle SuperSonics,11,13,.458,8.0,11,13,94.3,95.7
Los Angeles Clippers,10,12,.455,8.0,9,13,95.0,96.9
Phoenix Suns,9,17,.346,11.0,10,16,92.5,96.0
