Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,17,18,.486,—,15,20,96.6,98.4
Boston Celtics,17,20,.459,1.0,19,18,100.9,100.3
Philadelphia 76ers,16,19,.457,1.0,15,20,97.1,99.4
Toronto Raptors,14,23,.378,4.0,17,20,98.1,99.6
New Jersey Nets,12,23,.343,5.0,9,26,86.2,92.5
Cleveland Cavaliers,21,13,.618,—,22,12,97.1,93.3
Detroit Pistons,21,14,.600,0.5,19,16,90.4,89.3
Indiana Pacers,18,16,.529,3.0,15,19,93.6,95.3
Chicago Bulls,15,18,.455,5.5,16,17,91.1,91.8
Milwaukee Bucks,12,22,.353,9.0,13,21,95.9,99.0
Miami Heat,28,11,.718,—,26,13,101.4,96.7
Washington Wizards,21,13,.618,4.5,19,15,101.9,100.3
Orlando Magic,19,16,.543,7.0,18,17,101.1,100.8
Charlotte Bobcats,8,24,.250,16.5,9,23,92.9,99.2
Atlanta Hawks,6,27,.182,19.0,7,26,90.6,100.1
Seattle SuperSonics,26,9,.743,—,23,12,100.1,95.1
Minnesota Timberwolves,18,17,.514,8.0,20,15,98.7,96.5
Portland Trail Blazers,15,20,.429,11.0,14,21,93.0,95.5
Denver Nuggets,15,21,.417,11.5,14,22,94.7,97.8
Utah Jazz,13,25,.342,14.5,14,24,94.7,98.2
Phoenix Suns,31,6,.838,—,29,8,109.3,99.1
Sacramento Kings,23,11,.676,6.5,21,13,102.2,98.5
Los Angeles Lakers,19,15,.559,10.5,18,16,98.2,97.7
Los Angeles Clippers,18,17,.514,12.0,18,17,95.9,95.8
Golden State Warriors,11,26,.297,20.0,11,26,93.1,98.8
San Antonio Spurs,30,8,.789,—,32,6,97.2,86.0
Dallas Mavericks,22,12,.647,6.0,23,11,102.2,96.5
Houston Rockets,19,17,.528,10.0,20,16,92.6,91.4
Memphis Grizzlies,19,18,.514,10.5,21,16,93.5,91.4
New Orleans Hornets,5,30,.143,23.5,8,27,87.1,95.5
