Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,6,4,.600,—,5,5,103.1,104.3
New Jersey Nets,4,4,.500,1.0,4,4,96.0,96.8
Boston Celtics,4,5,.444,1.5,4,5,98.1,99.2
New York Knicks,2,7,.222,3.5,3,6,86.6,90.3
Toronto Raptors,0,9,.000,5.5,2,7,96.7,108.1
Detroit Pistons,8,0,1.000,—,7,1,99.6,87.0
Cleveland Cavaliers,7,2,.778,1.5,7,2,102.3,92.6
Indiana Pacers,5,3,.625,3.0,4,4,98.3,97.6
Milwaukee Bucks,5,3,.625,3.0,3,5,99.4,101.9
Chicago Bulls,3,5,.375,5.0,3,5,93.8,98.1
Miami Heat,6,3,.667,—,6,3,98.9,94.8
Washington Wizards,5,3,.625,0.5,6,2,101.6,95.8
Orlando Magic,3,5,.375,2.5,2,6,84.4,89.4
Charlotte Bobcats,3,7,.300,3.5,5,5,97.0,97.0
Atlanta Hawks,0,9,.000,6.0,2,7,88.0,98.1
Denver Nuggets,5,5,.500,—,6,4,94.7,91.4
Minnesota Timberwolves,4,4,.500,—,5,3,95.1,92.4
Seattle SuperSonics,4,5,.444,0.5,2,7,98.4,106.7
Utah Jazz,4,6,.400,1.0,3,7,88.6,92.7
Portland Trail Blazers,3,4,.429,0.5,2,5,85.7,91.6
Los Angeles Clippers,7,2,.778,—,6,3,98.8,93.7
Golden State Warriors,6,4,.600,1.5,6,4,93.4,89.4
Phoenix Suns,4,4,.500,2.5,5,3,106.8,104.4
Los Angeles Lakers,4,5,.444,3.0,4,5,93.6,95.0
Sacramento Kings,4,5,.444,3.0,4,5,96.8,96.9
San Antonio Spurs,7,2,.778,—,7,2,97.0,89.1
Dallas Mavericks,6,2,.750,0.5,5,3,96.3,93.3
Memphis Grizzlies,6,3,.667,1.0,6,3,92.4,89.4
New Orleans/Oklahoma City Hornets,3,5,.375,3.5,3,5,91.9,93.6
Houston Rockets,3,6,.333,4.0,4,5,85.0,87.8
