Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,12,11,.522,—,11,12,96.6,97.3
Boston Celtics,10,12,.455,1.5,13,9,100.6,98.3
Philadelphia 76ers,9,13,.409,2.5,8,14,95.2,99.3
Toronto Raptors,8,17,.320,5.0,10,15,96.2,98.8
New Jersey Nets,7,15,.318,4.5,6,16,85.1,91.7
Cleveland Cavaliers,14,9,.609,—,14,9,96.0,92.8
Detroit Pistons,12,10,.545,1.5,11,11,89.5,89.1
Indiana Pacers,12,10,.545,1.5,10,12,94.0,95.2
Milwaukee Bucks,6,14,.300,6.5,8,12,94.8,97.5
Chicago Bulls,6,15,.286,7.0,7,14,90.4,95.7
Miami Heat,18,7,.720,—,17,8,99.3,94.7
Washington Wizards,13,8,.619,3.0,12,9,101.6,99.2
Orlando Magic,13,9,.591,3.5,11,11,100.9,100.5
Charlotte Bobcats,5,14,.263,10.0,6,13,94.8,100.4
Atlanta Hawks,4,19,.174,13.0,4,19,88.9,100.0
Seattle SuperSonics,18,5,.783,—,16,7,100.7,94.7
Minnesota Timberwolves,15,8,.652,3.0,16,7,100.6,95.4
Denver Nuggets,13,10,.565,5.0,11,12,95.0,95.7
Portland Trail Blazers,11,11,.500,6.5,10,12,90.9,91.8
Utah Jazz,10,14,.417,8.5,10,14,96.0,97.9
Phoenix Suns,20,3,.870,—,19,4,109.5,97.7
Sacramento Kings,15,7,.682,4.5,13,9,101.6,99.5
Los Angeles Lakers,13,10,.565,7.0,12,11,98.5,97.9
Los Angeles Clippers,11,11,.500,8.5,13,9,97.3,95.2
Golden State Warriors,7,16,.304,13.0,7,16,93.1,98.8
San Antonio Spurs,19,5,.792,—,20,4,95.6,84.8
Dallas Mavericks,15,9,.625,4.0,15,9,99.0,95.5
Houston Rockets,11,12,.478,7.5,11,12,87.4,88.3
Memphis Grizzlies,10,15,.400,9.5,12,13,91.8,92.7
New Orleans Hornets,2,20,.091,16.0,5,17,85.3,92.9
