Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,30,11,.732,—,28,13,101.4,95.7
Toronto Raptors,28,15,.651,3.0,28,15,101.0,96.8
Atlanta Hawks,26,18,.591,5.5,26,18,102.3,99.9
Chicago Bulls,24,18,.571,6.5,22,20,101.8,101.5
Detroit Pistons,23,20,.535,8.0,24,19,101.9,100.2
Indiana Pacers,23,20,.535,8.0,26,17,102.7,100.0
Miami Heat,23,21,.523,8.5,21,23,95.5,95.8
Boston Celtics,23,21,.523,8.5,27,17,103.8,100.8
New York Knicks,22,23,.489,10.0,20,25,99.4,100.7
Washington Wizards,20,21,.488,10.0,18,23,102.2,103.8
Orlando Magic,20,22,.476,10.5,20,22,98.7,99.2
Charlotte Hornets,20,23,.465,11.0,22,21,102.0,101.4
Milwaukee Bucks,19,26,.422,13.0,16,29,98.1,102.7
Brooklyn Nets,11,33,.250,20.5,11,33,95.1,103.1
Philadelphia 76ers,6,38,.136,25.5,8,36,94.3,104.8
Golden State Warriors,40,4,.909,—,36,8,114.7,102.6
San Antonio Spurs,38,6,.864,2.0,39,5,104.3,89.8
Oklahoma City Thunder,33,12,.733,7.5,34,11,108.6,100.1
Los Angeles Clippers,28,15,.651,11.5,27,16,105.0,101.0
Memphis Grizzlies,25,19,.568,15.0,18,26,96.4,98.8
Dallas Mavericks,25,20,.556,15.5,22,23,101.1,101.1
Houston Rockets,23,22,.511,17.5,21,24,104.5,105.5
Sacramento Kings,19,23,.452,20.0,19,23,106.0,107.4
Utah Jazz,19,24,.442,20.5,22,21,97.7,97.4
Portland Trail Blazers,19,26,.422,21.5,20,25,101.4,102.8
Denver Nuggets,16,27,.372,23.5,16,27,99.4,103.5
New Orleans Pelicans,15,27,.357,24.0,17,25,102.0,105.1
Minnesota Timberwolves,13,31,.295,27.0,16,28,98.9,102.9
Phoenix Suns,13,31,.295,27.0,15,29,101.6,106.9
Los Angeles Lakers,9,36,.200,31.5,9,36,96.2,106.2
