Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,20,15,.571,—,21,14,88.7,86.3
Boston Celtics,20,20,.500,2.5,20,20,94.6,94.3
Philadelphia 76ers,18,20,.474,3.5,19,19,88.4,88.3
Miami Heat,15,23,.395,6.5,13,25,86.1,90.4
New York Knicks,15,24,.385,7.0,15,24,90.4,93.3
Washington Wizards,10,26,.278,10.5,11,25,88.3,93.6
Orlando Magic,9,29,.237,12.5,11,27,92.9,98.9
Indiana Pacers,28,11,.718,—,27,12,89.5,84.8
Detroit Pistons,25,13,.658,2.5,26,12,89.6,85.1
New Orleans Hornets,22,16,.579,5.5,20,18,92.1,91.1
Milwaukee Bucks,21,17,.553,6.5,22,16,95.4,93.6
Toronto Raptors,19,16,.543,7.0,15,20,84.6,86.7
Chicago Bulls,12,26,.316,15.5,11,27,88.9,95.1
Cleveland Cavaliers,12,26,.316,15.5,14,24,90.4,93.8
Atlanta Hawks,11,28,.282,17.0,10,29,88.4,95.7
San Antonio Spurs,26,12,.684,—,29,9,90.1,82.6
Minnesota Timberwolves,25,11,.694,—,26,10,95.4,89.5
Denver Nuggets,23,16,.590,3.5,23,16,97.9,95.3
Dallas Mavericks,21,16,.568,4.5,22,15,102.3,99.9
Houston Rockets,21,16,.568,4.5,23,14,86.9,83.9
Utah Jazz,20,17,.541,5.5,19,18,91.7,91.1
Memphis Grizzlies,19,18,.514,6.5,20,17,97.0,96.1
Sacramento Kings,27,9,.750,—,27,9,105.1,97.0
Los Angeles Lakers,23,11,.676,3.0,24,10,101.1,95.4
Seattle SuperSonics,19,17,.528,8.0,17,19,98.1,98.8
Los Angeles Clippers,16,19,.457,10.5,15,20,96.0,98.1
Portland Trail Blazers,16,20,.444,11.0,13,23,90.1,93.7
Golden State Warriors,15,22,.405,12.5,15,22,92.4,94.9
Phoenix Suns,12,26,.316,16.0,13,25,92.7,96.9
