Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,9,4,.692,—,9,4,102.3,95.5
Brooklyn Nets,9,4,.692,—,9,4,95.6,91.3
Philadelphia 76ers,9,6,.600,1.0,7,8,92.7,93.7
Boston Celtics,8,6,.571,1.5,7,7,99.3,100.1
Toronto Raptors,3,12,.200,7.0,5,10,96.9,101.4
Milwaukee Bucks,7,5,.583,—,6,6,99.3,98.3
Indiana Pacers,7,8,.467,1.5,7,8,90.4,91.2
Chicago Bulls,6,7,.462,1.5,7,6,94.0,93.4
Detroit Pistons,4,11,.267,4.5,5,10,93.7,98.9
Cleveland Cavaliers,3,12,.200,5.5,5,10,94.5,100.2
Miami Heat,10,3,.769,—,8,5,104.8,100.3
Atlanta Hawks,8,4,.667,1.5,7,5,95.2,92.1
Charlotte Bobcats,7,6,.538,3.0,4,9,95.0,100.7
Orlando Magic,5,8,.385,5.0,5,8,91.7,95.2
Washington Wizards,0,12,.000,9.5,3,9,90.0,98.2
Oklahoma City Thunder,11,4,.733,—,11,4,104.4,96.3
Denver Nuggets,8,7,.533,3.0,8,7,99.4,98.3
Utah Jazz,8,7,.533,3.0,8,7,98.9,98.4
Minnesota Timberwolves,6,7,.462,4.0,6,7,92.1,92.5
Portland Trail Blazers,6,8,.429,4.5,5,9,98.6,102.4
Los Angeles Clippers,8,6,.571,—,9,5,99.5,95.6
Golden State Warriors,8,6,.571,—,7,7,98.0,98.8
Los Angeles Lakers,7,8,.467,1.5,9,6,99.1,95.5
Phoenix Suns,7,8,.467,1.5,7,8,99.9,101.6
Sacramento Kings,4,10,.286,4.0,5,9,94.6,99.6
San Antonio Spurs,12,3,.800,—,11,4,102.1,95.5
Memphis Grizzlies,10,2,.833,0.5,9,3,99.3,91.8
Houston Rockets,7,7,.500,4.5,8,6,102.4,100.2
Dallas Mavericks,7,8,.467,5.0,7,8,100.7,101.5
New Orleans Hornets,4,9,.308,7.0,4,9,94.5,99.8
