Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,17,12,.586,—,16,13,96.3,94.9
Philadelphia 76ers,15,15,.500,2.5,16,14,102.6,101.7
Boston Celtics,12,17,.414,5.0,13,16,98.5,100.2
Toronto Raptors,8,22,.267,9.5,9,21,96.1,102.4
New York Knicks,7,21,.250,9.5,9,19,94.0,98.9
Detroit Pistons,24,4,.857,—,21,7,99.4,91.6
Cleveland Cavaliers,18,10,.643,6.0,19,9,101.5,96.8
Milwaukee Bucks,16,11,.593,7.5,12,15,98.2,99.9
Indiana Pacers,15,12,.556,8.5,16,11,92.9,90.1
Chicago Bulls,12,17,.414,12.5,11,18,94.9,98.1
Miami Heat,19,13,.594,—,20,12,99.1,95.1
Orlando Magic,12,15,.444,4.5,11,16,89.8,92.1
Washington Wizards,12,16,.429,5.0,13,15,100.5,101.0
Charlotte Bobcats,10,20,.333,8.0,13,17,96.0,98.2
Atlanta Hawks,7,21,.250,10.0,8,20,94.3,100.5
Minnesota Timberwolves,14,14,.500,—,15,13,91.8,90.6
Utah Jazz,15,16,.484,0.5,13,18,89.2,91.6
Denver Nuggets,14,17,.452,1.5,16,15,99.2,98.5
Seattle SuperSonics,13,16,.448,1.5,11,18,101.4,104.9
Portland Trail Blazers,10,20,.333,5.0,8,22,87.8,94.8
Phoenix Suns,19,10,.655,—,21,8,103.1,96.4
Los Angeles Clippers,17,12,.586,2.0,15,14,96.0,95.8
Golden State Warriors,17,14,.548,3.0,16,15,99.7,99.6
Los Angeles Lakers,15,15,.500,4.5,17,13,96.3,94.3
Sacramento Kings,12,17,.414,7.0,14,15,99.6,99.8
San Antonio Spurs,24,7,.774,—,23,8,96.5,90.0
Dallas Mavericks,22,8,.733,1.5,20,10,99.2,94.7
Memphis Grizzlies,19,10,.655,4.0,19,10,91.2,87.2
New Orleans/Oklahoma City Hornets,12,17,.414,11.0,10,19,90.6,94.4
Houston Rockets,10,18,.357,12.5,11,17,87.6,90.1
