Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,32,15,.681,—,32,15,106.5,101.1
Brooklyn Nets,18,28,.391,13.5,17,29,95.7,99.6
Boston Celtics,16,29,.356,15.0,19,26,101.4,103.5
Philadelphia 76ers,10,37,.213,22.0,7,40,89.7,101.4
New York Knicks,9,38,.191,23.0,11,36,92.7,100.6
Chicago Bulls,30,19,.612,—,28,21,102.1,99.9
Cleveland Cavaliers,28,20,.583,1.5,27,21,101.7,99.6
Milwaukee Bucks,24,22,.522,4.5,26,20,98.8,97.2
Detroit Pistons,17,30,.362,12.0,19,28,97.5,100.0
Indiana Pacers,17,31,.354,12.5,21,27,95.0,96.9
Atlanta Hawks,39,8,.830,—,35,12,103.7,96.3
Washington Wizards,31,16,.660,8.0,27,20,99.8,97.7
Miami Heat,20,26,.435,18.5,17,29,92.7,96.4
Charlotte Hornets,19,27,.413,19.5,18,28,94.6,97.4
Orlando Magic,15,34,.306,25.0,14,35,95.8,102.0
Portland Trail Blazers,32,15,.681,—,32,15,102.7,97.4
Oklahoma City Thunder,23,23,.500,8.5,25,21,99.6,98.6
Denver Nuggets,19,28,.404,13.0,19,28,100.9,104.0
Utah Jazz,17,30,.362,15.0,19,28,95.9,98.4
Minnesota Timberwolves,8,38,.174,23.5,10,36,97.5,106.9
Golden State Warriors,36,8,.818,—,36,8,110.9,99.8
Los Angeles Clippers,32,15,.681,5.5,34,13,106.9,100.0
Phoenix Suns,28,20,.583,10.0,28,20,107.2,104.9
Sacramento Kings,16,29,.356,20.5,18,27,101.4,104.5
Los Angeles Lakers,13,34,.277,24.5,14,33,99.6,106.2
Memphis Grizzlies,34,12,.739,—,31,15,101.7,96.5
Houston Rockets,33,14,.702,1.5,30,17,102.7,98.7
Dallas Mavericks,31,17,.646,4.0,33,15,106.9,101.3
San Antonio Spurs,30,17,.638,4.5,30,17,101.3,97.2
New Orleans Pelicans,25,22,.532,9.5,25,22,100.2,99.1
