Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,47,26,.644,—,47,26,98.6,94.3
Toronto Raptors,36,37,.493,11.0,31,42,103.3,105.5
New York Knicks,26,47,.356,21.0,28,45,101.6,104.9
Philadelphia 76ers,26,48,.351,21.5,28,46,97.1,100.7
New Jersey Nets,10,64,.135,37.5,15,59,91.3,101.0
Cleveland Cavaliers,58,16,.784,—,55,19,102.1,94.8
Milwaukee Bucks,41,32,.562,16.5,41,32,97.9,96.3
Chicago Bulls,35,39,.473,23.0,31,43,97.3,99.6
Indiana Pacers,28,47,.373,30.5,28,47,99.9,103.6
Detroit Pistons,23,50,.315,34.5,23,50,93.6,99.1
Orlando Magic,52,22,.703,—,54,20,101.9,95.0
Atlanta Hawks,47,26,.644,4.5,48,25,102.0,97.4
Miami Heat,40,34,.541,12.0,42,32,96.0,94.3
Charlotte Bobcats,38,35,.521,13.5,40,33,95.1,93.7
Washington Wizards,21,52,.288,30.5,24,49,95.8,101.0
Utah Jazz,49,26,.653,—,52,23,103.8,98.0
Denver Nuggets,48,27,.640,1.0,48,27,106.9,102.6
Oklahoma City Thunder,45,28,.616,3.0,46,27,100.3,96.6
Portland Trail Blazers,45,29,.608,3.5,46,28,98.1,94.8
Minnesota Timberwolves,14,60,.189,34.5,16,58,98.1,107.6
Los Angeles Lakers,54,20,.730,—,51,23,102.5,96.9
Phoenix Suns,48,26,.649,6.0,47,27,110.5,106.0
Los Angeles Clippers,27,47,.365,27.0,22,52,95.6,101.7
Sacramento Kings,24,51,.320,30.5,27,48,100.0,104.2
Golden State Warriors,21,52,.288,32.5,28,45,108.6,112.3
Dallas Mavericks,49,25,.662,—,42,32,101.7,99.6
San Antonio Spurs,44,29,.603,4.5,48,25,100.8,96.1
Memphis Grizzlies,38,35,.521,10.5,35,38,102.8,103.3
Houston Rockets,37,36,.507,11.5,36,37,101.5,101.7
New Orleans Hornets,35,40,.467,14.5,31,44,100.0,102.5
