Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,51,28,.646,—,48,31,110.4,106.8
Boston Celtics,51,29,.638,0.5,46,34,107.9,105.5
Toronto Raptors,49,31,.613,2.5,50,30,106.9,103.0
Washington Wizards,48,32,.600,3.5,45,35,109.3,107.4
Atlanta Hawks,41,38,.519,10.0,37,42,103.1,104.1
Milwaukee Bucks,41,39,.513,10.5,40,40,103.9,104.0
Indiana Pacers,40,40,.500,11.5,39,41,104.9,105.5
Chicago Bulls,39,41,.488,12.5,38,42,102.5,103.2
Miami Heat,39,41,.488,12.5,43,37,102.8,101.9
Detroit Pistons,36,43,.456,15.0,36,43,101.2,102.4
Charlotte Hornets,36,44,.450,15.5,42,38,105.6,104.9
New York Knicks,30,50,.375,21.5,31,49,104.3,107.9
Philadelphia 76ers,28,52,.350,23.5,25,55,102.2,107.9
Orlando Magic,28,52,.350,23.5,24,56,101.3,107.5
Brooklyn Nets,20,60,.250,31.5,25,55,106.2,112.5
Golden State Warriors,66,14,.825,—,65,15,116.2,104.4
San Antonio Spurs,61,19,.763,5.0,59,21,105.5,98.1
Houston Rockets,53,26,.671,12.5,54,25,115.2,109.0
Utah Jazz,49,31,.613,17.0,51,29,100.7,96.7
Los Angeles Clippers,49,31,.613,17.0,50,30,108.4,104.6
Oklahoma City Thunder,45,34,.570,20.5,42,37,106.7,105.9
Memphis Grizzlies,43,37,.538,23.0,42,38,100.7,100.0
Portland Trail Blazers,40,40,.500,26.0,39,41,108.2,108.7
Denver Nuggets,38,41,.481,27.5,40,39,111.8,111.6
New Orleans Pelicans,33,47,.413,33.0,35,45,104.5,106.5
Dallas Mavericks,32,47,.405,33.5,32,47,97.8,100.5
Minnesota Timberwolves,31,48,.392,34.5,37,42,105.5,106.5
Sacramento Kings,31,48,.392,34.5,29,50,102.3,106.3
Los Angeles Lakers,24,55,.304,41.5,22,57,104.6,111.7
Phoenix Suns,23,57,.288,43.0,26,54,107.5,113.2
