Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,53,13,.803,—,54,12,100.6,90.3
Toronto Raptors,34,33,.507,19.5,40,27,100.3,97.7
Philadelphia 76ers,33,34,.493,20.5,35,32,96.3,95.5
New Jersey Nets,28,38,.424,25.0,21,45,94.2,99.3
New York Knicks,19,48,.284,34.5,19,48,95.3,102.0
Detroit Pistons,48,18,.727,—,50,16,98.0,90.3
Cleveland Cavaliers,38,30,.559,11.0,33,35,97.3,97.7
Chicago Bulls,26,40,.394,22.0,27,39,96.6,99.3
Indiana Pacers,26,41,.388,22.5,28,39,103.2,105.7
Milwaukee Bucks,23,43,.348,25.0,18,48,95.9,102.7
Orlando Magic,45,24,.652,—,46,23,105.0,100.1
Washington Wizards,33,33,.500,10.5,33,33,98.5,98.7
Atlanta Hawks,29,38,.433,15.0,28,39,96.5,98.7
Charlotte Bobcats,24,43,.358,20.0,22,45,95.7,100.9
Miami Heat,11,54,.169,32.0,16,49,93.4,101.3
Utah Jazz,45,24,.652,—,48,21,106.3,100.1
Denver Nuggets,40,26,.606,3.5,41,25,108.9,105.0
Portland Trail Blazers,35,32,.522,9.0,32,35,95.7,96.4
Minnesota Timberwolves,16,50,.242,27.5,18,48,94.2,101.2
Seattle SuperSonics,16,51,.239,28.0,16,51,97.6,106.2
Los Angeles Lakers,45,21,.682,—,47,19,107.9,100.9
Phoenix Suns,44,22,.667,1.0,43,23,110.0,105.2
Golden State Warriors,41,24,.631,3.5,39,26,111.0,107.8
Sacramento Kings,30,36,.455,15.0,28,38,101.6,104.0
Los Angeles Clippers,21,45,.318,24.0,19,47,94.0,100.3
Houston Rockets,46,20,.697,—,46,20,97.1,91.7
New Orleans Hornets,45,21,.682,1.0,44,22,100.3,95.2
Dallas Mavericks,44,23,.657,2.5,45,22,100.4,95.4
San Antonio Spurs,44,23,.657,2.5,44,23,95.4,91.3
Memphis Grizzlies,16,50,.242,30.0,19,47,99.4,105.9
