Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,11,1,.917,—,10,2,92.7,83.9
New York Knicks,8,5,.615,3.5,7,6,85.8,84.2
New Jersey Nets,6,6,.500,5.0,6,6,92.6,92.3
Boston Celtics,6,6,.500,5.0,5,7,95.3,97.3
Miami Heat,5,7,.417,6.0,6,6,84.0,84.6
Orlando Magic,4,9,.308,7.5,5,8,92.9,97.2
Washington Wizards,3,10,.231,8.5,5,8,89.8,93.9
Cleveland Cavaliers,9,3,.750,—,7,5,92.5,90.3
Charlotte Hornets,8,6,.571,2.0,10,4,91.1,86.3
Toronto Raptors,6,5,.545,2.5,8,3,97.4,92.2
Indiana Pacers,6,6,.500,3.0,6,6,92.3,92.0
Detroit Pistons,5,8,.385,4.5,6,7,96.2,98.2
Milwaukee Bucks,3,8,.273,5.5,3,8,91.8,97.6
Atlanta Hawks,2,11,.154,7.5,3,10,85.8,95.0
Chicago Bulls,1,11,.083,8.0,1,11,81.1,96.9
Utah Jazz,9,3,.750,—,10,2,98.8,88.5
San Antonio Spurs,8,4,.667,1.0,8,4,95.1,89.9
Dallas Mavericks,8,5,.615,1.5,5,8,93.6,96.0
Minnesota Timberwolves,7,5,.583,2.0,7,5,97.8,96.5
Denver Nuggets,7,6,.538,2.5,4,9,95.7,100.2
Houston Rockets,7,6,.538,2.5,8,5,93.2,91.2
Vancouver Grizzlies,4,8,.333,5.0,6,6,90.3,91.3
Phoenix Suns,9,3,.750,—,9,3,94.2,86.6
Sacramento Kings,8,3,.727,0.5,9,2,101.3,90.0
Los Angeles Lakers,9,4,.692,0.5,8,5,100.1,95.7
Portland Trail Blazers,9,5,.643,1.0,9,5,94.2,90.5
Seattle SuperSonics,6,8,.429,4.0,6,8,95.1,97.7
Los Angeles Clippers,4,9,.308,5.5,4,9,86.5,91.4
Golden State Warriors,3,10,.231,6.5,3,10,90.8,98.5
