Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,25,25,.500,—,27,23,101.0,99.9
Philadelphia 76ers,23,26,.469,1.5,21,28,97.8,99.8
New Jersey Nets,21,28,.429,3.5,18,31,90.3,94.1
Toronto Raptors,20,30,.400,5.0,22,28,98.9,100.7
New York Knicks,19,30,.388,5.5,18,31,95.8,99.3
Detroit Pistons,28,19,.596,—,27,20,90.9,88.7
Cleveland Cavaliers,28,19,.596,—,29,18,97.8,94.7
Chicago Bulls,23,23,.500,4.5,23,23,92.8,92.8
Indiana Pacers,23,25,.479,5.5,21,27,92.8,94.2
Milwaukee Bucks,19,28,.404,9.0,19,28,96.4,99.1
Miami Heat,37,14,.725,—,35,16,102.3,96.7
Washington Wizards,29,19,.604,6.5,26,22,102.3,101.3
Orlando Magic,25,23,.521,10.5,23,25,100.0,100.5
Charlotte Bobcats,10,36,.217,24.5,13,33,93.5,100.0
Atlanta Hawks,10,37,.213,25.0,10,37,90.3,99.1
Seattle SuperSonics,33,13,.717,—,30,16,101.1,96.5
Minnesota Timberwolves,25,25,.500,10.0,27,23,97.4,96.4
Denver Nuggets,22,27,.449,12.5,22,27,95.3,96.9
Portland Trail Blazers,20,27,.426,13.5,19,28,93.3,95.8
Utah Jazz,16,33,.327,18.5,18,31,94.9,98.6
Phoenix Suns,39,11,.780,—,38,12,109.8,101.3
Sacramento Kings,32,16,.667,6.0,29,19,102.8,99.5
Los Angeles Lakers,25,22,.532,12.5,23,24,98.3,98.5
Los Angeles Clippers,23,26,.469,15.5,25,24,94.8,94.8
Golden State Warriors,14,35,.286,24.5,15,34,94.0,99.6
San Antonio Spurs,39,11,.780,—,42,8,97.1,86.3
Dallas Mavericks,31,16,.660,6.5,32,15,102.0,96.6
Houston Rockets,29,21,.580,10.0,28,22,93.6,92.1
Memphis Grizzlies,29,21,.580,10.0,31,19,94.9,91.5
New Orleans Hornets,9,40,.184,29.5,11,38,87.2,94.9
