Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,5,2,.714,—,5,2,101.6,94.9
Orlando Magic,5,2,.714,—,5,2,116.9,107.9
Detroit Pistons,5,3,.625,0.5,5,3,104.4,102.1
Toronto Raptors,4,2,.667,0.5,5,1,109.0,98.2
Washington Wizards,4,2,.667,0.5,4,2,111.7,105.8
Milwaukee Bucks,4,3,.571,1.0,3,4,102.6,104.6
Indiana Pacers,4,3,.571,1.0,4,3,109.7,107.9
Charlotte Hornets,4,3,.571,1.0,4,3,102.9,101.4
New York Knicks,3,3,.500,1.5,3,3,102.8,102.8
Cleveland Cavaliers,3,4,.429,2.0,2,5,104.7,110.1
Philadelphia 76ers,3,4,.429,2.0,3,4,104.1,108.3
Brooklyn Nets,3,5,.375,2.5,3,5,114.6,118.8
Miami Heat,2,4,.333,2.5,2,4,106.2,109.2
Chicago Bulls,1,4,.200,3.0,1,4,89.8,102.0
Atlanta Hawks,1,6,.143,4.0,2,5,99.6,107.6
Memphis Grizzlies,5,2,.714,—,5,2,100.6,95.6
Houston Rockets,5,3,.625,0.5,4,4,104.3,103.1
Golden State Warriors,5,3,.625,0.5,6,2,121.0,114.1
Los Angeles Clippers,4,2,.667,0.5,4,2,107.3,100.5
Portland Trail Blazers,4,3,.571,1.0,5,2,107.6,98.3
Oklahoma City Thunder,4,3,.571,1.0,6,1,106.6,95.7
San Antonio Spurs,4,3,.571,1.0,3,4,98.1,98.9
Utah Jazz,4,3,.571,1.0,4,3,95.9,93.1
Minnesota Timberwolves,4,3,.571,1.0,2,5,109.4,115.3
New Orleans Pelicans,3,4,.429,2.0,3,4,108.4,109.7
Denver Nuggets,3,4,.429,2.0,3,4,104.0,104.4
Los Angeles Lakers,3,4,.429,2.0,3,4,103.4,106.6
Phoenix Suns,3,4,.429,2.0,1,6,105.3,116.7
Sacramento Kings,1,6,.143,4.0,1,6,94.1,104.4
Dallas Mavericks,1,7,.125,4.5,2,6,98.3,107.0
