Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,16,17,.485,—,18,15,98.4,97.1
Brooklyn Nets,13,21,.382,3.5,12,22,96.4,101.1
Boston Celtics,13,22,.371,4.0,13,22,94.7,98.2
New York Knicks,12,22,.353,4.5,13,21,94.9,98.4
Philadelphia 76ers,12,23,.343,5.0,9,26,102.7,111.1
Indiana Pacers,28,6,.824,—,27,7,97.3,88.3
Chicago Bulls,15,18,.455,12.5,16,17,91.4,92.0
Detroit Pistons,14,21,.400,14.5,14,21,99.0,102.1
Cleveland Cavaliers,12,23,.343,16.5,11,24,95.5,100.5
Milwaukee Bucks,7,27,.206,21.0,8,26,92.4,100.6
Miami Heat,27,8,.771,—,25,10,104.9,97.9
Atlanta Hawks,18,17,.514,9.0,19,16,102.1,100.8
Washington Wizards,15,17,.469,10.5,15,17,98.4,99.5
Charlotte Bobcats,15,21,.417,12.5,14,22,92.9,95.8
Orlando Magic,10,24,.294,16.5,12,22,95.9,100.3
Oklahoma City Thunder,27,8,.771,—,26,9,105.8,98.3
Portland Trail Blazers,26,9,.743,1.0,24,11,109.0,103.2
Denver Nuggets,17,17,.500,9.5,17,17,102.2,101.8
Minnesota Timberwolves,17,17,.500,9.5,22,12,107.4,102.6
Utah Jazz,12,25,.324,16.0,10,27,93.5,100.7
Los Angeles Clippers,24,13,.649,—,25,12,104.6,99.6
Golden State Warriors,24,13,.649,—,25,12,103.5,98.3
Phoenix Suns,20,13,.606,2.0,20,13,103.2,100.2
Los Angeles Lakers,14,21,.400,9.0,12,23,99.7,104.4
Sacramento Kings,11,22,.333,11.0,12,21,101.3,105.0
San Antonio Spurs,27,8,.771,—,26,9,104.5,96.9
Houston Rockets,22,13,.629,5.0,21,14,105.6,102.5
Dallas Mavericks,20,15,.571,7.0,19,16,103.1,101.4
New Orleans Pelicans,15,18,.455,11.0,15,18,101.9,102.9
Memphis Grizzlies,15,19,.441,11.5,15,19,96.1,97.4
