Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,34,29,.540,—,34,29,101.3,100.0
Philadelphia 76ers,30,33,.476,4.0,28,35,98.5,100.1
New Jersey Nets,28,36,.438,6.5,22,42,89.6,93.7
Toronto Raptors,27,36,.429,7.0,29,34,99.7,100.8
New York Knicks,26,35,.426,7.0,25,36,96.6,99.1
Detroit Pistons,38,23,.623,—,38,23,92.2,88.8
Cleveland Cavaliers,33,27,.550,4.5,35,25,97.3,95.1
Chicago Bulls,32,28,.533,5.5,30,30,93.5,93.6
Indiana Pacers,31,31,.500,7.5,30,32,92.7,93.2
Milwaukee Bucks,25,36,.410,13.0,27,34,97.4,99.0
Miami Heat,48,16,.750,—,46,18,102.2,95.5
Washington Wizards,33,27,.550,13.0,29,31,100.5,100.9
Orlando Magic,31,31,.500,16.0,29,33,99.6,100.6
Charlotte Bobcats,12,48,.200,34.0,17,43,93.0,99.5
Atlanta Hawks,11,51,.177,36.0,13,49,91.2,100.3
Seattle SuperSonics,42,19,.689,—,39,22,100.3,96.3
Denver Nuggets,32,30,.516,10.5,31,31,95.8,96.0
Minnesota Timberwolves,32,32,.500,11.5,33,31,96.2,95.8
Portland Trail Blazers,23,37,.383,18.5,23,37,92.5,95.6
Utah Jazz,20,42,.323,22.5,24,38,94.3,97.7
Phoenix Suns,48,15,.762,—,45,18,110.6,103.3
Sacramento Kings,39,25,.609,9.5,36,28,102.5,100.7
Los Angeles Lakers,32,29,.525,15.0,29,32,98.7,99.4
Los Angeles Clippers,28,35,.444,20.0,30,33,95.5,96.0
Golden State Warriors,20,43,.317,28.0,22,41,95.4,99.6
San Antonio Spurs,47,15,.758,—,51,11,96.7,86.9
Dallas Mavericks,41,21,.661,6.0,40,22,102.6,98.0
Houston Rockets,37,25,.597,10.0,37,25,94.7,92.0
Memphis Grizzlies,35,27,.565,12.0,37,25,93.3,90.5
New Orleans Hornets,14,47,.230,32.5,16,45,88.2,95.0
