Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,32,16,.667,—,33,15,88.9,83.8
Orlando Magic,32,17,.653,0.5,29,20,89.2,86.9
Philadelphia 76ers,27,21,.563,5.0,28,20,88.9,86.7
New York Knicks,25,23,.521,7.0,25,23,85.9,85.3
Boston Celtics,19,29,.396,13.0,21,27,92.4,94.1
Washington Wizards,17,31,.354,15.0,20,28,90.7,93.1
New Jersey Nets,15,33,.313,17.0,17,31,90.7,94.5
Indiana Pacers,32,17,.653,—,31,18,94.6,91.2
Atlanta Hawks,30,18,.625,1.5,30,18,86.2,83.0
Detroit Pistons,28,20,.583,3.5,29,19,89.6,86.9
Milwaukee Bucks,27,21,.563,4.5,27,21,91.2,89.6
Charlotte Hornets,24,24,.500,7.5,23,25,91.5,91.9
Cleveland Cavaliers,22,26,.458,9.5,22,26,86.6,87.8
Toronto Raptors,22,26,.458,9.5,21,27,91.1,92.8
Chicago Bulls,13,35,.271,18.5,10,38,82.1,90.6
Utah Jazz,36,13,.735,—,36,13,93.2,86.9
San Antonio Spurs,35,13,.729,0.5,38,10,93.0,84.9
Houston Rockets,29,19,.604,6.5,27,21,94.1,92.2
Minnesota Timberwolves,25,23,.521,10.5,26,22,93.1,92.3
Dallas Mavericks,19,29,.396,16.5,20,28,91.2,93.3
Denver Nuggets,14,34,.292,21.5,13,35,93.4,99.9
Vancouver Grizzlies,8,40,.167,27.5,10,38,88.9,97.6
Portland Trail Blazers,35,13,.729,—,36,12,95.2,87.9
Los Angeles Lakers,29,19,.604,6.0,28,20,98.3,96.0
Phoenix Suns,26,23,.531,9.5,29,20,95.5,93.3
Sacramento Kings,25,23,.521,10.0,23,25,100.0,100.6
Seattle SuperSonics,23,25,.479,12.0,22,26,94.3,95.7
Golden State Warriors,20,28,.417,15.0,19,29,88.4,91.0
Los Angeles Clippers,9,39,.188,26.0,10,38,90.3,99.0
