Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,3,3,.500,—,2,4,99.5,103.7
New Jersey Nets,3,4,.429,0.5,3,4,94.1,96.4
Boston Celtics,2,3,.400,0.5,2,3,96.2,98.0
New York Knicks,0,5,.000,2.5,1,4,84.6,92.8
Toronto Raptors,0,5,.000,2.5,1,4,89.8,104.4
Detroit Pistons,6,0,1.000,—,5,1,100.7,87.7
Milwaukee Bucks,4,1,.800,1.5,3,2,107.6,103.2
Cleveland Cavaliers,4,2,.667,2.0,5,1,99.5,91.7
Indiana Pacers,4,2,.667,2.0,4,2,100.5,95.7
Chicago Bulls,3,2,.600,2.5,2,3,98.2,98.2
Washington Wizards,5,1,.833,—,5,1,102.7,90.5
Miami Heat,4,3,.571,1.5,4,3,96.4,93.6
Orlando Magic,2,3,.400,2.5,2,3,81.2,85.6
Charlotte Bobcats,2,5,.286,3.5,3,4,98.0,100.3
Atlanta Hawks,0,6,.000,5.0,1,5,90.5,99.7
Minnesota Timberwolves,3,2,.600,—,3,2,94.4,89.0
Utah Jazz,4,3,.571,—,4,3,92.4,90.4
Portland Trail Blazers,2,3,.400,1.0,1,4,84.8,91.4
Denver Nuggets,2,4,.333,1.5,3,3,96.5,95.5
Seattle SuperSonics,1,4,.200,2.0,0,5,90.0,109.2
Los Angeles Clippers,5,1,.833,—,4,2,95.8,92.3
Golden State Warriors,4,3,.571,1.5,4,3,93.7,91.7
Phoenix Suns,3,3,.500,2.0,4,2,108.2,104.3
Los Angeles Lakers,3,3,.500,2.0,3,3,96.8,96.8
Sacramento Kings,2,4,.333,3.0,1,5,92.3,100.3
San Antonio Spurs,5,2,.714,—,5,2,97.7,91.9
Dallas Mavericks,4,2,.667,0.5,3,3,100.0,98.0
Memphis Grizzlies,4,3,.571,1.0,4,3,90.3,89.9
New Orleans/Oklahoma City Hornets,2,3,.400,2.0,2,3,91.4,91.4
Houston Rockets,2,3,.400,2.0,3,2,87.8,87.0
