Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,24,9,.727,—,23,10,101.1,95.3
Chicago Bulls,21,12,.636,3.0,19,14,102.2,100.0
Miami Heat,21,14,.600,4.0,21,14,97.2,94.7
Toronto Raptors,22,15,.595,4.0,23,14,100.1,96.9
Atlanta Hawks,21,15,.583,4.5,20,16,101.8,100.6
Indiana Pacers,20,15,.571,5.0,22,13,102.2,98.4
Detroit Pistons,20,16,.556,5.5,20,16,101.2,99.3
Boston Celtics,19,16,.543,6.0,22,13,102.7,99.0
Orlando Magic,19,17,.528,6.5,18,18,99.4,99.1
New York Knicks,18,19,.486,8.0,17,20,98.1,99.4
Charlotte Hornets,17,18,.486,8.0,19,16,101.8,100.7
Washington Wizards,15,18,.455,9.0,13,20,101.1,104.3
Milwaukee Bucks,14,23,.378,12.0,11,26,97.9,104.0
Brooklyn Nets,10,25,.286,15.0,10,25,96.4,102.8
Philadelphia 76ers,4,33,.108,22.0,6,31,92.9,104.6
Golden State Warriors,33,2,.943,—,29,6,113.7,101.8
San Antonio Spurs,31,6,.838,3.0,33,4,103.7,89.5
Oklahoma City Thunder,25,11,.694,8.5,27,9,108.6,100.5
Los Angeles Clippers,23,13,.639,10.5,22,14,103.8,100.4
Dallas Mavericks,21,15,.583,12.5,19,17,101.9,101.3
Memphis Grizzlies,19,18,.514,15.0,15,22,96.0,98.9
Houston Rockets,17,19,.472,16.5,16,20,103.9,105.8
Utah Jazz,15,19,.441,17.5,16,18,96.7,97.6
Sacramento Kings,14,21,.400,19.0,15,20,105.9,107.9
Portland Trail Blazers,15,23,.395,19.5,17,21,100.8,102.2
Denver Nuggets,13,23,.361,20.5,12,24,98.8,103.4
Phoenix Suns,13,25,.342,21.5,15,23,102.8,106.2
Minnesota Timberwolves,12,24,.333,21.5,14,22,98.9,102.2
New Orleans Pelicans,11,23,.324,21.5,12,22,101.4,106.2
Los Angeles Lakers,8,28,.222,25.5,8,28,96.4,105.8
