Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,4,5,.444,—,4,5,95.6,97.8
Toronto Raptors,4,6,.400,0.5,5,5,97.1,98.4
Boston Celtics,3,4,.429,—,5,2,95.1,90.7
New York Knicks,3,5,.375,0.5,3,5,93.0,98.4
New Jersey Nets,2,7,.222,2.0,1,8,81.4,92.9
Indiana Pacers,7,3,.700,—,5,5,95.9,94.8
Cleveland Cavaliers,6,3,.667,0.5,7,2,99.4,91.8
Detroit Pistons,4,4,.500,2.0,3,5,93.9,96.8
Milwaukee Bucks,3,4,.429,2.5,3,4,100.6,101.0
Chicago Bulls,0,7,.000,5.5,1,6,91.1,101.7
Miami Heat,7,3,.700,—,6,4,101.9,99.7
Orlando Magic,6,3,.667,0.5,5,4,97.2,96.2
Washington Wizards,5,4,.556,1.5,4,5,100.6,102.4
Atlanta Hawks,2,7,.222,4.5,1,8,85.9,98.2
Charlotte Bobcats,1,7,.125,5.0,2,6,93.3,101.5
Seattle SuperSonics,9,1,.900,—,8,2,100.8,91.6
Utah Jazz,7,3,.700,2.0,8,2,101.3,92.6
Minnesota Timberwolves,5,3,.625,3.0,5,3,97.4,94.5
Portland Trail Blazers,4,4,.500,4.0,4,4,89.3,89.0
Denver Nuggets,4,5,.444,4.5,3,6,94.4,99.3
Phoenix Suns,7,2,.778,—,8,1,106.1,94.2
Sacramento Kings,5,4,.556,2.0,4,5,100.4,102.6
Los Angeles Lakers,5,5,.500,2.5,4,6,96.4,98.2
Los Angeles Clippers,5,5,.500,2.5,6,4,95.6,92.0
Golden State Warriors,2,8,.200,5.5,2,8,85.3,93.3
San Antonio Spurs,8,1,.889,—,7,2,96.2,86.9
Dallas Mavericks,8,2,.800,0.5,8,2,104.3,96.1
Houston Rockets,5,6,.455,4.0,6,5,87.9,87.9
Memphis Grizzlies,4,6,.400,4.5,6,4,97.2,94.2
New Orleans Hornets,0,8,.000,7.5,2,6,91.8,98.1
