Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,10,4,.714,—,10,4,102.3,94.9
Brooklyn Nets,10,4,.714,—,9,5,95.6,90.7
Philadelphia 76ers,9,6,.600,1.5,7,8,92.7,93.7
Boston Celtics,8,7,.533,2.5,7,8,98.2,99.7
Toronto Raptors,3,13,.188,8.0,5,11,95.9,101.5
Milwaukee Bucks,7,6,.538,—,6,7,98.4,98.5
Chicago Bulls,7,7,.500,0.5,8,6,94.5,92.3
Indiana Pacers,7,8,.467,1.0,7,8,90.4,91.2
Detroit Pistons,5,11,.313,3.5,7,9,95.2,97.5
Cleveland Cavaliers,3,12,.200,5.0,5,10,94.5,100.2
Miami Heat,10,3,.769,—,8,5,104.8,100.3
Atlanta Hawks,9,4,.692,1.0,8,5,95.1,92.0
Charlotte Bobcats,7,7,.500,3.5,4,10,94.7,100.2
Orlando Magic,5,9,.357,5.5,5,9,91.5,96.3
Washington Wizards,1,12,.077,9.0,3,10,89.5,96.9
Oklahoma City Thunder,12,4,.750,—,12,4,105.4,96.4
Utah Jazz,9,7,.563,3.0,9,7,98.7,97.5
Denver Nuggets,8,7,.533,3.5,8,7,99.4,98.3
Minnesota Timberwolves,6,8,.429,5.0,7,7,92.3,93.1
Portland Trail Blazers,6,9,.400,5.5,6,9,97.5,101.1
Los Angeles Clippers,9,6,.600,—,10,5,99.6,95.5
Golden State Warriors,8,6,.571,0.5,7,7,98.0,98.8
Los Angeles Lakers,7,8,.467,2.0,9,6,99.1,95.5
Phoenix Suns,7,9,.438,2.5,6,10,98.4,102.6
Sacramento Kings,4,10,.286,4.5,5,9,94.6,99.6
San Antonio Spurs,13,3,.813,—,12,4,102.6,95.1
Memphis Grizzlies,11,2,.846,0.5,10,3,99.6,91.1
Houston Rockets,7,8,.467,5.5,8,7,102.1,101.5
Dallas Mavericks,7,9,.438,6.0,7,9,99.3,101.5
New Orleans Hornets,4,10,.286,8.0,4,10,93.8,99.6
