Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,22,20,.524,—,23,19,88.8,87.6
Boston Celtics,22,24,.478,2.0,22,24,94.5,95.2
New York Knicks,20,26,.435,4.0,20,26,91.1,92.9
Philadelphia 76ers,19,25,.432,4.0,21,23,89.1,89.5
Miami Heat,18,26,.409,5.0,16,28,85.8,89.4
Washington Wizards,13,29,.310,9.0,14,28,89.2,94.0
Orlando Magic,12,33,.267,11.5,14,31,94.4,99.8
Indiana Pacers,33,13,.717,—,31,15,89.3,84.8
Detroit Pistons,29,16,.644,3.5,30,15,89.1,85.0
New Orleans Hornets,25,19,.568,7.0,23,21,91.7,91.0
Milwaukee Bucks,24,19,.558,7.5,25,18,95.7,93.8
Toronto Raptors,20,22,.476,11.0,16,26,84.6,87.4
Cleveland Cavaliers,15,28,.349,16.5,17,26,91.2,94.3
Atlanta Hawks,14,31,.311,18.5,13,32,88.4,94.5
Chicago Bulls,13,31,.295,19.0,12,32,89.3,95.6
Minnesota Timberwolves,30,12,.714,—,29,13,95.1,89.8
San Antonio Spurs,29,16,.644,2.5,34,11,90.3,83.6
Dallas Mavericks,28,16,.636,3.0,27,17,103.1,99.6
Houston Rockets,26,17,.605,4.5,28,15,87.2,83.3
Denver Nuggets,26,20,.565,6.0,26,20,96.4,94.7
Memphis Grizzlies,25,18,.581,5.5,25,18,97.2,95.0
Utah Jazz,21,22,.488,9.5,20,23,91.0,91.7
Sacramento Kings,30,12,.714,—,31,11,104.9,97.4
Los Angeles Lakers,26,15,.634,3.5,27,14,98.9,94.5
Seattle SuperSonics,22,20,.524,8.0,20,22,97.5,98.2
Los Angeles Clippers,18,23,.439,11.5,17,24,95.9,98.1
Golden State Warriors,18,25,.419,12.5,19,24,93.6,95.3
Portland Trail Blazers,17,24,.415,12.5,15,26,91.0,94.9
Phoenix Suns,16,29,.356,15.5,17,28,93.0,96.2
