Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,41,24,.631,—,43,22,96.3,92.0
Boston Celtics,38,27,.585,3.0,36,29,96.5,94.9
Orlando Magic,35,30,.538,6.0,38,27,101.4,99.0
Philadelphia 76ers,34,30,.531,6.5,37,27,91.5,89.5
Washington Wizards,30,35,.462,11.0,29,36,92.5,93.9
Miami Heat,29,34,.460,11.0,28,35,87.0,88.2
New York Knicks,24,39,.381,16.0,23,40,91.6,95.4
Detroit Pistons,36,27,.571,—,35,28,93.2,91.9
Milwaukee Bucks,36,27,.571,—,34,29,98.0,96.7
Indiana Pacers,33,32,.508,4.0,32,33,97.4,97.4
Charlotte Hornets,31,33,.484,5.5,32,32,93.1,93.2
Toronto Raptors,30,36,.455,7.5,29,37,90.9,92.3
Atlanta Hawks,25,39,.391,11.5,20,44,93.7,98.8
Cleveland Cavaliers,23,41,.359,13.5,25,39,94.3,97.5
Chicago Bulls,16,50,.242,21.5,14,52,87.4,96.0
Dallas Mavericks,45,19,.703,—,39,25,105.2,101.9
San Antonio Spurs,44,21,.677,1.5,45,20,97.0,91.4
Minnesota Timberwolves,40,25,.615,5.5,41,24,99.7,96.0
Utah Jazz,35,30,.538,10.5,35,30,95.6,94.5
Houston Rockets,25,39,.391,20.0,24,40,93.0,96.4
Denver Nuggets,19,43,.306,25.0,19,43,93.4,99.2
Memphis Grizzlies,17,48,.262,28.5,15,50,89.3,97.4
Sacramento Kings,46,18,.719,—,45,19,103.4,97.2
Los Angeles Lakers,46,18,.719,—,49,15,101.2,92.9
Portland Trail Blazers,39,25,.609,7.0,40,24,96.8,93.5
Seattle SuperSonics,36,30,.545,11.0,39,27,97.9,95.2
Los Angeles Clippers,34,32,.515,13.0,34,32,95.8,95.5
Phoenix Suns,30,36,.455,17.0,32,34,95.8,96.1
Golden State Warriors,17,46,.270,28.5,21,42,96.6,101.7
