Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,29,9,.763,—,27,11,94.8,88.6
New York Knicks,24,13,.649,4.5,25,12,87.9,83.5
Miami Heat,23,18,.561,7.5,23,18,87.2,85.8
Orlando Magic,17,21,.447,12.0,19,19,95.8,96.0
Boston Celtics,15,25,.375,15.0,14,26,93.3,97.5
New Jersey Nets,13,26,.333,16.5,13,26,88.5,92.9
Washington Wizards,7,33,.175,23.0,10,30,90.4,97.7
Milwaukee Bucks,23,15,.605,—,24,14,99.5,96.1
Charlotte Hornets,23,18,.561,1.5,24,17,90.2,87.8
Toronto Raptors,20,19,.513,3.5,21,18,95.6,94.6
Indiana Pacers,19,21,.475,5.0,20,20,92.0,92.0
Cleveland Cavaliers,18,19,.486,4.5,15,22,92.9,95.8
Detroit Pistons,15,24,.385,8.5,15,24,95.7,98.9
Atlanta Hawks,14,24,.368,9.0,14,24,87.1,90.7
Chicago Bulls,6,33,.154,17.5,6,33,86.1,96.7
Dallas Mavericks,26,16,.619,—,26,16,99.0,95.8
Utah Jazz,24,14,.632,—,25,13,96.8,92.3
San Antonio Spurs,23,14,.622,0.5,25,12,94.1,89.4
Denver Nuggets,23,16,.590,1.5,19,20,99.7,99.7
Minnesota Timberwolves,22,18,.550,3.0,21,19,96.8,96.4
Houston Rockets,20,19,.513,4.5,21,18,95.7,94.8
Vancouver Grizzlies,11,27,.289,13.0,13,25,92.6,96.9
Portland Trail Blazers,30,11,.732,—,29,12,95.8,90.0
Sacramento Kings,26,10,.722,1.5,27,9,99.8,92.7
Los Angeles Lakers,25,12,.676,3.0,23,14,101.5,97.9
Phoenix Suns,23,13,.639,4.5,22,14,94.4,91.5
Seattle SuperSonics,21,20,.512,9.0,20,21,98.1,98.5
Los Angeles Clippers,13,29,.310,17.5,15,27,90.0,93.8
Golden State Warriors,11,27,.289,17.5,12,26,95.8,101.5
