Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,28,23,.549,—,26,25,94.0,93.6
Philadelphia 76ers,25,26,.490,3.0,23,28,100.0,101.1
Boston Celtics,20,32,.385,8.5,22,30,97.8,99.8
Toronto Raptors,20,33,.377,9.0,22,31,100.4,102.6
New York Knicks,15,37,.288,13.5,16,36,95.5,101.2
Detroit Pistons,42,9,.824,—,40,11,98.1,89.7
Cleveland Cavaliers,31,21,.596,11.5,32,20,98.3,95.3
Milwaukee Bucks,27,25,.519,15.5,23,29,95.6,97.3
Indiana Pacers,26,23,.531,15.0,30,19,93.2,90.4
Chicago Bulls,22,29,.431,20.0,24,27,97.1,98.0
Miami Heat,33,20,.623,—,34,19,100.1,96.3
Washington Wizards,26,25,.510,6.0,28,23,100.1,99.0
Orlando Magic,19,32,.373,13.0,20,31,92.9,96.0
Atlanta Hawks,16,34,.320,15.5,15,35,95.8,101.4
Charlotte Bobcats,14,40,.259,19.5,18,36,94.7,99.5
Denver Nuggets,28,26,.519,—,28,26,100.6,100.3
Utah Jazz,25,27,.481,2.0,20,32,90.0,92.9
Minnesota Timberwolves,23,29,.442,4.0,24,28,91.2,92.0
Seattle SuperSonics,20,33,.377,7.5,18,35,101.8,106.7
Portland Trail Blazers,18,33,.353,8.5,12,39,88.7,96.5
Phoenix Suns,34,17,.667,—,36,15,107.0,100.8
Los Angeles Clippers,30,21,.588,4.0,28,23,97.1,95.5
Los Angeles Lakers,26,26,.500,8.5,28,24,98.3,97.2
Golden State Warriors,24,28,.462,10.5,26,26,99.4,99.3
Sacramento Kings,24,29,.453,11.0,27,26,98.7,98.7
Dallas Mavericks,41,11,.788,—,39,13,100.2,92.9
San Antonio Spurs,40,12,.769,1.0,37,15,94.6,88.4
Memphis Grizzlies,29,23,.558,12.0,30,22,89.9,87.7
New Orleans/Oklahoma City Hornets,29,23,.558,12.0,26,26,93.0,93.2
Houston Rockets,22,30,.423,19.0,25,27,90.5,91.1
