Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,38,24,.613,—,38,24,104.4,100.9
Brooklyn Nets,25,35,.417,12.0,23,37,96.5,99.8
Boston Celtics,25,35,.417,12.0,27,33,101.0,102.4
Philadelphia 76ers,13,49,.210,25.0,11,51,90.6,101.0
New York Knicks,12,48,.200,25.0,13,47,92.7,101.4
Chicago Bulls,39,24,.619,—,37,26,101.0,98.5
Cleveland Cavaliers,39,25,.609,0.5,41,23,102.7,98.8
Milwaukee Bucks,32,29,.525,6.0,33,28,97.8,96.6
Indiana Pacers,27,34,.443,11.0,30,31,96.2,96.3
Detroit Pistons,23,38,.377,15.0,27,34,98.2,99.7
Atlanta Hawks,49,12,.803,—,43,18,102.7,96.4
Washington Wizards,35,27,.565,14.5,32,30,98.6,98.0
Charlotte Hornets,27,33,.450,21.5,26,34,95.1,96.7
Miami Heat,27,34,.443,22.0,25,36,94.1,96.8
Orlando Magic,20,43,.317,30.0,20,43,95.8,101.3
Portland Trail Blazers,41,19,.683,—,41,19,102.3,97.0
Oklahoma City Thunder,34,28,.548,8.0,37,25,102.2,99.5
Utah Jazz,25,36,.410,16.5,28,33,95.2,96.2
Denver Nuggets,22,40,.355,20.0,22,40,99.7,104.0
Minnesota Timberwolves,13,47,.217,28.0,15,45,97.6,105.5
Golden State Warriors,48,12,.800,—,48,12,109.9,99.7
Los Angeles Clippers,40,22,.645,9.0,43,19,106.4,100.3
Phoenix Suns,33,30,.524,16.5,33,30,105.7,105.1
Sacramento Kings,21,39,.350,27.0,22,38,100.5,104.5
Los Angeles Lakers,16,45,.262,32.5,18,43,99.4,105.8
Memphis Grizzlies,44,17,.721,—,39,22,99.5,95.6
Houston Rockets,42,20,.677,2.5,38,24,103.1,99.7
Dallas Mavericks,40,24,.625,5.5,41,23,104.5,100.5
San Antonio Spurs,38,23,.623,6.0,39,22,101.1,97.1
New Orleans Pelicans,33,29,.532,11.5,32,30,99.4,99.2
